Participant	Trial	Bin	MovieID	Experiment	X	PD
1	1	48	T7IC1STTSS	19-Inf	1201	-0.05761111
1	1	49	T7IC1STTSS	19-Inf	1210	-0.05661111
1	1	50	T7IC1STTSS	19-Inf	1224	-0.04861111
1	1	51	T7IC1STTSS	19-Inf	1123	0.27838889
1	1	52	T7IC1STTSS	19-Inf	1220	-0.06161111
1	1	53	T7IC1STTSS	19-Inf	1207	-0.06761111
1	1	54	T7IC1STTSS	19-Inf	1197	-0.07061111
1	1	55	T7IC1STTSS	19-Inf	1229	-0.06761111
1	1	56	T7IC1STTSS	19-Inf	1216	-0.09761111
1	1	57	T7IC1STTSS	19-Inf	1193	-0.10361111
1	1	58	T7IC1STTSS	19-Inf	1230	-0.11061111
1	1	59	T7IC1STTSS	19-Inf	1119	0.25438889
1	1	60	T7IC1STTSS	19-Inf	1202	-0.11461111
1	1	61	T7IC1STTSS	19-Inf	1214	-0.12261111
1	1	62	T7IC1STTSS	19-Inf	1125	0.25038889
1	1	63	T7IC1STTSS	19-Inf	1169	0.04038889
1	1	64	T7IC1STTSS	19-Inf	1207	-0.12561111
1	1	65	T7IC1STTSS	19-Inf	1081	0.24538889
1	1	66	T7IC1STTSS	19-Inf	1111	0.23038889
1	1	67	T7IC1STTSS	19-Inf	1201	-0.14361111
1	1	68	T7IC1STTSS	19-Inf	1205	-0.13761111
1	1	69	T7IC1STTSS	19-Inf	1111	0.11738889
1	1	70	T7IC1STTSS	19-Inf	1162	0.03738889
1	1	71	T7IC1STTSS	19-Inf	1223	-0.13461111
1	1	72	T7IC1STTSS	19-Inf	1113	0.13138889
1	1	73	T7IC1STTSS	19-Inf	1163	0.07038889
1	1	74	T7IC1STTSS	19-Inf	1221	-0.13261111
1	1	75	T7IC1STTSS	19-Inf	1123	0.27338889
1	1	76	T7IC1STTSS	19-Inf	1113	0.14738889
1	1	77	T7IC1STTSS	19-Inf	1217	-0.13561111
1	1	78	T7IC1STTSS	19-Inf	1079	0.23838889
1	1	79	T7IC1STTSS	19-Inf	1115	0.23938889
1	1	80	T7IC1STTSS	19-Inf	1211	-0.11161111
1	1	81	T7IC1STTSS	19-Inf	1218	-0.11661111
1	1	82	T7IC1STTSS	19-Inf	1120	0.27438889
1	1	83	T7IC1STTSS	19-Inf	1179	0.03238889
1	1	84	T7IC1STTSS	19-Inf	1210	-0.10361111
1	1	85	T7IC1STTSS	19-Inf	1211	-0.11261111
1	1	86	T7IC1STTSS	19-Inf	1197	-0.11261111
1	1	87	T7IC1STTSS	19-Inf	1214	-0.13961111
1	1	88	T7IC1STTSS	19-Inf	1214	-0.10761111
1	1	89	T7IC1STTSS	19-Inf	1222	-0.10761111
1	1	90	T7IC1STTSS	19-Inf	1212	-0.11161111
1	1	91	T7IC1STTSS	19-Inf	1212	-0.10461111
1	1	92	T7IC1STTSS	19-Inf	1220	-0.11961111
1	1	93	T7IC1STTSS	19-Inf	1113	0.20538889
1	1	94	T7IC1STTSS	19-Inf	1213	-0.11461111
1	1	95	T7IC1STTSS	19-Inf	1224	-0.10861111
1	1	96	T7IC1STTSS	19-Inf	1117	0.30038889
1	1	97	T7IC1STTSS	19-Inf	1206	-0.09061111
1	1	98	T7IC1STTSS	19-Inf	1211	-0.09061111
1	1	99	T7IC1STTSS	19-Inf	1114	0.17638889
1	1	100	T7IC1STTSS	19-Inf	1212	-0.07361111
1	1	101	T7IC1STTSS	19-Inf	1224	-0.07361111
1	1	102	T7IC1STTSS	19-Inf	1222	-0.05561111
1	1	103	T7IC1STTSS	19-Inf	1224	-0.04861111
1	1	104	T7IC1STTSS	19-Inf	1205	-0.04861111
1	1	105	T7IC1STTSS	19-Inf	1193	-0.05461111
1	1	106	T7IC1STTSS	19-Inf	1110	0.26938889
1	1	107	T7IC1STTSS	19-Inf	1179	0.11938889
1	1	108	T7IC1STTSS	19-Inf	1208	-0.04261111
1	1	109	T7IC1STTSS	19-Inf	1212	-0.04361111
1	1	110	T7IC1STTSS	19-Inf	1212	-0.05561111
1	1	111	T7IC1STTSS	19-Inf	1210	-0.05361111
1	1	112	T7IC1STTSS	19-Inf	1227	-0.05561111
1	1	113	T7IC1STTSS	19-Inf	1283	-0.04561111
1	1	114	T7IC1STTSS	19-Inf	1317	-0.08461111
1	1	115	T7IC1STTSS	19-Inf	1323	-0.05661111
1	1	116	T7IC1STTSS	19-Inf	1327	-0.04761111
1	1	117	T7IC1STTSS	19-Inf	1335	-0.06361111
1	1	118	T7IC1STTSS	19-Inf	1328	-0.06761111
1	1	119	T7IC1STTSS	19-Inf	1333	-0.07761111
1	1	120	T7IC1STTSS	19-Inf	1323	-0.08861111
1	1	121	T7IC1STTSS	19-Inf	1330	-0.06861111
1	1	122	T7IC1STTSS	19-Inf	1338	-0.07861111
1	1	123	T7IC1STTSS	19-Inf	1334	-0.08461111
1	1	124	T7IC1STTSS	19-Inf	1333	-0.06761111
1	1	125	T7IC1STTSS	19-Inf	1331	-0.07261111
1	1	126	T7IC1STTSS	19-Inf	1336	-0.08461111
1	1	127	T7IC1STTSS	19-Inf	1338	-0.05361111
1	1	128	T7IC1STTSS	19-Inf	1272	0.12038889
1	1	129	T7IC1STTSS	19-Inf	1321	0.08338889
1	1	130	T7IC1STTSS	19-Inf	1334	-0.05661111
1	1	131	T7IC1STTSS	19-Inf	1344	-0.04261111
1	1	132	T7IC1STTSS	19-Inf	1343	-0.03861111
1	1	133	T7IC1STTSS	19-Inf	1357	-0.05461111
1	1	134	T7IC1STTSS	19-Inf	1321	-0.03261111
1	1	135	T7IC1STTSS	19-Inf	1338	-0.01561111
1	1	136	T7IC1STTSS	19-Inf	1331	0.00538889
1	1	137	T7IC1STTSS	19-Inf	1331	-0.00261111
1	1	138	T7IC1STTSS	19-Inf	1344	-0.01261111
1	1	139	T7IC1STTSS	19-Inf	1347	-0.00461111
1	1	140	T7IC1STTSS	19-Inf	1330	-0.00861111
1	1	141	T7IC1STTSS	19-Inf	1334	0.00338889
1	1	142	T7IC1STTSS	19-Inf	1335	0.02838889
1	1	143	T7IC1STTSS	19-Inf	1319	0.02038889
1	1	144	T7IC1STTSS	19-Inf	1214	0.06438889
1	1	145	T7IC1STTSS	19-Inf	1077	0.02038889
1	1	146	T7IC1STTSS	19-Inf	1011	0.03938889
1	1	147	T7IC1STTSS	19-Inf	943	0.04838889
1	1	148	T7IC1STTSS	19-Inf	920	0.04238889
1	1	149	T7IC1STTSS	19-Inf	913	0.05838889
1	1	150	T7IC1STTSS	19-Inf	913	0.06738889
1	1	151	T7IC1STTSS	19-Inf	913	0.08538889
1	1	152	T7IC1STTSS	19-Inf	908	0.07138889
1	1	153	T7IC1STTSS	19-Inf	908	0.08038889
1	1	154	T7IC1STTSS	19-Inf	908	0.08438889
1	1	155	T7IC1STTSS	19-Inf	911	0.10238889
1	1	156	T7IC1STTSS	19-Inf	909	0.08938889
1	1	157	T7IC1STTSS	19-Inf	908	0.11638889
1	1	158	T7IC1STTSS	19-Inf	909	0.13638889
1	1	159	T7IC1STTSS	19-Inf	912	0.13538889
1	1	160	T7IC1STTSS	19-Inf	907	0.13138889
1	1	161	T7IC1STTSS	19-Inf	915	0.17338889
1	1	162	T7IC1STTSS	19-Inf	910	0.15238889
1	1	163	T7IC1STTSS	19-Inf	913	0.15538889
1	1	164	T7IC1STTSS	19-Inf	912	0.16838889
1	1	165	T7IC1STTSS	19-Inf	915	0.17738889
1	1	166	T7IC1STTSS	19-Inf	914	0.21438889
1	1	167	T7IC1STTSS	19-Inf	919	0.20338889
1	1	168	T7IC1STTSS	19-Inf	913	0.21438889
1	1	169	T7IC1STTSS	19-Inf	915	0.19638889
1	1	170	T7IC1STTSS	19-Inf	902	0.24138889
1	1	171	T7IC1STTSS	19-Inf	913	0.20238889
1	1	172	T7IC1STTSS	19-Inf	911	0.30838889
1	1	173	T7IC1STTSS	19-Inf	880	0.26938889
1	1	174	T7IC1STTSS	19-Inf	912	0.26738889
1	1	175	T7IC1STTSS	19-Inf	909	0.29738889
1	1	176	T7IC1STTSS	19-Inf	910	0.42838889
1	1	177	T7IC1STTSS	19-Inf	953	0.22838889
1	1	178	T7IC1STTSS	19-Inf	919	0.27838889
1	1	179	T7IC1STTSS	19-Inf	961	0.29338889
1	1	180	T7IC1STTSS	19-Inf	933	0.29738889
1	2	0	T8PC2DFFFD	19-Inf	1314	0.23927778
1	2	1	T8PC2DFFFD	19-Inf	1319	0.19527778
1	2	2	T8PC2DFFFD	19-Inf	1303	0.16727778
1	2	3	T8PC2DFFFD	19-Inf	1293	0.14627778
1	2	4	T8PC2DFFFD	19-Inf	1307	0.14427778
1	2	5	T8PC2DFFFD	19-Inf	1303	0.15327778
1	2	6	T8PC2DFFFD	19-Inf	1305	0.09227778
1	2	7	T8PC2DFFFD	19-Inf	1299	0.12827778
1	2	8	T8PC2DFFFD	19-Inf	1305	0.09627778
1	2	9	T8PC2DFFFD	19-Inf	1292	0.11027778
1	2	10	T8PC2DFFFD	19-Inf	1309	0.08027778
1	2	11	T8PC2DFFFD	19-Inf	1308	0.06727778
1	2	12	T8PC2DFFFD	19-Inf	1302	0.05627778
1	2	13	T8PC2DFFFD	19-Inf	1305	0.06627778
1	2	14	T8PC2DFFFD	19-Inf	1310	0.08927778
1	2	15	T8PC2DFFFD	19-Inf	1308	0.03027778
1	2	16	T8PC2DFFFD	19-Inf	1299	0.08327778
1	2	17	T8PC2DFFFD	19-Inf	1308	0.07227778
1	2	18	T8PC2DFFFD	19-Inf	1306	0.00427778
1	2	19	T8PC2DFFFD	19-Inf	1317	0.03027778
1	2	20	T8PC2DFFFD	19-Inf	1198	0.10127778
1	2	21	T8PC2DFFFD	19-Inf	1102	-0.01872222
1	2	22	T8PC2DFFFD	19-Inf	1119	0.03827778
1	2	23	T8PC2DFFFD	19-Inf	1097	-0.03072222
1	2	24	T8PC2DFFFD	19-Inf	1108	0.03127778
1	2	25	T8PC2DFFFD	19-Inf	1083	0.00427778
1	2	26	T8PC2DFFFD	19-Inf	1082	-0.00072222
1	2	27	T8PC2DFFFD	19-Inf	1088	-0.06172222
1	2	28	T8PC2DFFFD	19-Inf	1081	-0.04772222
1	2	29	T8PC2DFFFD	19-Inf	1085	0.01327778
1	2	30	T8PC2DFFFD	19-Inf	1093	-0.06672222
1	2	31	T8PC2DFFFD	19-Inf	1078	-0.02272222
1	2	32	T8PC2DFFFD	19-Inf	1085	-0.04672222
1	2	33	T8PC2DFFFD	19-Inf	1066	0.01227778
1	2	34	T8PC2DFFFD	19-Inf	1077	0.05127778
1	2	35	T8PC2DFFFD	19-Inf	1075	0.01927778
1	2	36	T8PC2DFFFD	19-Inf	1061	0.02927778
1	2	37	T8PC2DFFFD	19-Inf	1074	0.01327778
1	2	38	T8PC2DFFFD	19-Inf	1097	0.03427778
1	2	39	T8PC2DFFFD	19-Inf	1070	0.03027778
1	2	40	T8PC2DFFFD	19-Inf	1051	0.08327778
1	2	41	T8PC2DFFFD	19-Inf	1094	0.00827778
1	2	42	T8PC2DFFFD	19-Inf	1081	0.07827778
1	2	43	T8PC2DFFFD	19-Inf	1099	0.06227778
1	2	44	T8PC2DFFFD	19-Inf	1088	0.06827778
1	2	45	T8PC2DFFFD	19-Inf	1082	0.15127778
1	2	46	T8PC2DFFFD	19-Inf	1085	0.08727778
1	2	47	T8PC2DFFFD	19-Inf	1063	0.12927778
1	2	48	T8PC2DFFFD	19-Inf	1081	0.13327778
1	2	49	T8PC2DFFFD	19-Inf	1084	0.12627778
1	2	50	T8PC2DFFFD	19-Inf	1085	0.12927778
1	2	51	T8PC2DFFFD	19-Inf	1102	0.15627778
1	2	52	T8PC2DFFFD	19-Inf	1090	0.19327778
1	2	53	T8PC2DFFFD	19-Inf	1100	0.19527778
1	2	54	T8PC2DFFFD	19-Inf	1099	0.13927778
1	2	55	T8PC2DFFFD	19-Inf	1078	0.21727778
1	2	56	T8PC2DFFFD	19-Inf	1081	0.15327778
1	2	57	T8PC2DFFFD	19-Inf	1089	0.23827778
1	2	58	T8PC2DFFFD	19-Inf	1093	0.16727778
1	2	59	T8PC2DFFFD	19-Inf	1097	0.17427778
1	2	60	T8PC2DFFFD	19-Inf	1072	0.17827778
1	2	61	T8PC2DFFFD	19-Inf	1074	0.22327778
1	2	62	T8PC2DFFFD	19-Inf	1079	0.24127778
1	2	63	T8PC2DFFFD	19-Inf	1091	0.22227778
1	2	64	T8PC2DFFFD	19-Inf	1089	0.24527778
1	2	65	T8PC2DFFFD	19-Inf	1083	0.27727778
1	2	66	T8PC2DFFFD	19-Inf	1086	0.30827778
1	2	67	T8PC2DFFFD	19-Inf	1083	0.28627778
1	2	68	T8PC2DFFFD	19-Inf	1070	0.28927778
1	2	69	T8PC2DFFFD	19-Inf	1090	0.26827778
1	2	70	T8PC2DFFFD	19-Inf	1078	0.22527778
1	2	71	T8PC2DFFFD	19-Inf	1081	0.27227778
1	2	72	T8PC2DFFFD	19-Inf	1092	0.26627778
1	2	73	T8PC2DFFFD	19-Inf	1086	0.36827778
1	2	74	T8PC2DFFFD	19-Inf	1073	0.31127778
1	2	75	T8PC2DFFFD	19-Inf	1061	0.35427778
1	2	76	T8PC2DFFFD	19-Inf	1069	0.31327778
1	2	77	T8PC2DFFFD	19-Inf	1097	0.27127778
1	2	78	T8PC2DFFFD	19-Inf	1063	0.30927778
1	2	79	T8PC2DFFFD	19-Inf	1077	0.32827778
1	2	80	T8PC2DFFFD	19-Inf	1073	0.31127778
1	2	81	T8PC2DFFFD	19-Inf	1073	0.25327778
1	2	82	T8PC2DFFFD	19-Inf	1083	0.26327778
1	2	83	T8PC2DFFFD	19-Inf	1093	0.25627778
1	2	84	T8PC2DFFFD	19-Inf	1091	0.22527778
1	2	85	T8PC2DFFFD	19-Inf	1072	0.22727778
1	2	86	T8PC2DFFFD	19-Inf	1092	0.23627778
1	2	87	T8PC2DFFFD	19-Inf	1072	0.24527778
1	2	88	T8PC2DFFFD	19-Inf	1088	0.21927778
1	2	89	T8PC2DFFFD	19-Inf	1086	0.14527778
1	2	90	T8PC2DFFFD	19-Inf	1074	0.22427778
1	2	91	T8PC2DFFFD	19-Inf	1086	0.22927778
1	2	92	T8PC2DFFFD	19-Inf	1079	0.21727778
1	2	93	T8PC2DFFFD	19-Inf	1078	0.19027778
1	2	94	T8PC2DFFFD	19-Inf	1078	0.21927778
1	2	95	T8PC2DFFFD	19-Inf	1082	0.21227778
1	2	96	T8PC2DFFFD	19-Inf	1090	0.19327778
1	2	97	T8PC2DFFFD	19-Inf	1086	0.18327778
1	2	98	T8PC2DFFFD	19-Inf	1074	0.16227778
1	2	99	T8PC2DFFFD	19-Inf	1074	0.22227778
1	2	100	T8PC2DFFFD	19-Inf	1078	0.16327778
1	2	101	T8PC2DFFFD	19-Inf	1066	0.18827778
1	2	102	T8PC2DFFFD	19-Inf	1093	0.20827778
1	2	103	T8PC2DFFFD	19-Inf	1077	0.14627778
1	2	104	T8PC2DFFFD	19-Inf	1078	0.18527778
1	2	105	T8PC2DFFFD	19-Inf	1086	0.18327778
1	2	106	T8PC2DFFFD	19-Inf	1090	0.13027778
1	2	107	T8PC2DFFFD	19-Inf	1193	0.17927778
1	2	108	T8PC2DFFFD	19-Inf	1280	0.09427778
1	2	109	T8PC2DFFFD	19-Inf	1273	0.19927778
1	2	110	T8PC2DFFFD	19-Inf	1298	0.15827778
1	2	111	T8PC2DFFFD	19-Inf	1279	0.20127778
1	2	112	T8PC2DFFFD	19-Inf	1286	0.15727778
1	2	113	T8PC2DFFFD	19-Inf	1303	0.14127778
1	2	114	T8PC2DFFFD	19-Inf	1308	0.12527778
1	2	115	T8PC2DFFFD	19-Inf	1299	0.10927778
1	2	116	T8PC2DFFFD	19-Inf	1306	0.12927778
1	2	117	T8PC2DFFFD	19-Inf	1303	0.09227778
1	2	118	T8PC2DFFFD	19-Inf	1283	0.13827778
1	2	119	T8PC2DFFFD	19-Inf	1296	0.05227778
1	2	120	T8PC2DFFFD	19-Inf	1296	0.10627778
1	2	121	T8PC2DFFFD	19-Inf	1298	0.08827778
1	2	122	T8PC2DFFFD	19-Inf	1303	0.05227778
1	2	123	T8PC2DFFFD	19-Inf	1307	0.06027778
1	2	124	T8PC2DFFFD	19-Inf	1296	0.05827778
1	2	125	T8PC2DFFFD	19-Inf	1291	0.07227778
1	2	126	T8PC2DFFFD	19-Inf	1312	0.03427778
1	2	127	T8PC2DFFFD	19-Inf	1298	0.06027778
1	2	128	T8PC2DFFFD	19-Inf	1288	0.01227778
1	2	129	T8PC2DFFFD	19-Inf	1302	0.02627778
1	2	130	T8PC2DFFFD	19-Inf	1309	0.04227778
1	2	131	T8PC2DFFFD	19-Inf	1296	0.02427778
1	2	132	T8PC2DFFFD	19-Inf	1287	0.00627778
1	2	133	T8PC2DFFFD	19-Inf	1303	0.06927778
1	2	134	T8PC2DFFFD	19-Inf	1301	0.01727778
1	2	135	T8PC2DFFFD	19-Inf	1303	-0.00572222
1	2	136	T8PC2DFFFD	19-Inf	1146	-0.00272222
1	2	137	T8PC2DFFFD	19-Inf	1058	-0.03272222
1	2	138	T8PC2DFFFD	19-Inf	1064	0.00227778
1	2	139	T8PC2DFFFD	19-Inf	1068	0.02027778
1	2	140	T8PC2DFFFD	19-Inf	1070	0.05327778
1	2	141	T8PC2DFFFD	19-Inf	1054	0.01927778
1	2	142	T8PC2DFFFD	19-Inf	1055	0.04927778
1	2	143	T8PC2DFFFD	19-Inf	1050	-0.00572222
1	2	144	T8PC2DFFFD	19-Inf	1055	0.00527778
1	2	145	T8PC2DFFFD	19-Inf	1056	0.03927778
1	2	146	T8PC2DFFFD	19-Inf	1032	0.04627778
1	2	147	T8PC2DFFFD	19-Inf	1043	0.00927778
1	2	148	T8PC2DFFFD	19-Inf	1030	-0.00772222
1	2	149	T8PC2DFFFD	19-Inf	1027	0.09527778
1	2	150	T8PC2DFFFD	19-Inf	1033	0.02427778
1	2	151	T8PC2DFFFD	19-Inf	1034	0.00727778
1	2	152	T8PC2DFFFD	19-Inf	1026	0.05027778
1	2	153	T8PC2DFFFD	19-Inf	1026	0.03427778
1	2	154	T8PC2DFFFD	19-Inf	1032	0.02727778
1	2	155	T8PC2DFFFD	19-Inf	1041	0.03927778
1	2	156	T8PC2DFFFD	19-Inf	1069	0.11027778
1	2	157	T8PC2DFFFD	19-Inf	1225	0.07027778
1	2	158	T8PC2DFFFD	19-Inf	1268	0.11127778
1	2	159	T8PC2DFFFD	19-Inf	1263	0.14827778
1	2	160	T8PC2DFFFD	19-Inf	1277	0.13727778
1	2	161	T8PC2DFFFD	19-Inf	1262	0.18727778
1	2	162	T8PC2DFFFD	19-Inf	1261	0.18327778
1	2	163	T8PC2DFFFD	19-Inf	1288	0.18727778
1	2	164	T8PC2DFFFD	19-Inf	1268	0.20227778
1	2	165	T8PC2DFFFD	19-Inf	1287	0.20527778
1	2	166	T8PC2DFFFD	19-Inf	1266	0.25827778
1	2	167	T8PC2DFFFD	19-Inf	1284	0.20627778
1	2	168	T8PC2DFFFD	19-Inf	1295	0.24127778
1	2	169	T8PC2DFFFD	19-Inf	1274	0.20927778
1	2	170	T8PC2DFFFD	19-Inf	1288	0.23227778
1	2	171	T8PC2DFFFD	19-Inf	1270	0.16727778
1	2	172	T8PC2DFFFD	19-Inf	1267	0.21427778
1	2	173	T8PC2DFFFD	19-Inf	1289	0.24327778
1	2	174	T8PC2DFFFD	19-Inf	1278	0.22727778
1	2	175	T8PC2DFFFD	19-Inf	1270	0.21227778
1	2	176	T8PC2DFFFD	19-Inf	1295	0.26527778
1	2	177	T8PC2DFFFD	19-Inf	1283	0.20827778
1	2	178	T8PC2DFFFD	19-Inf	1280	0.24727778
1	2	179	T8PC2DFFFD	19-Inf	1281	0.27927778
1	2	180	T8PC2DFFFD	19-Inf	1285	0.22527778
1	3	0	T9PC3BOOOD	19-Inf	1299	0.21738889
1	3	1	T9PC3BOOOD	19-Inf	1309	0.14238889
1	3	2	T9PC3BOOOD	19-Inf	1290	0.17138889
1	3	3	T9PC3BOOOD	19-Inf	1294	0.12638889
1	3	4	T9PC3BOOOD	19-Inf	1292	0.11338889
1	3	5	T9PC3BOOOD	19-Inf	1306	0.09338889
1	3	6	T9PC3BOOOD	19-Inf	1295	0.09638889
1	3	7	T9PC3BOOOD	19-Inf	1292	0.10538889
1	3	8	T9PC3BOOOD	19-Inf	1314	0.05138889
1	3	9	T9PC3BOOOD	19-Inf	1287	0.04138889
1	3	10	T9PC3BOOOD	19-Inf	1281	0.00938889
1	3	11	T9PC3BOOOD	19-Inf	1272	0.01438889
1	3	12	T9PC3BOOOD	19-Inf	1158	0.03138889
1	3	13	T9PC3BOOOD	19-Inf	1138	0.02538889
1	3	14	T9PC3BOOOD	19-Inf	1139	0.05138889
1	3	15	T9PC3BOOOD	19-Inf	1128	-0.01061111
1	3	16	T9PC3BOOOD	19-Inf	1137	-0.01061111
1	3	17	T9PC3BOOOD	19-Inf	1134	0.00938889
1	3	18	T9PC3BOOOD	19-Inf	1124	-0.01861111
1	3	19	T9PC3BOOOD	19-Inf	1143	0.01838889
1	3	20	T9PC3BOOOD	19-Inf	1125	0.06938889
1	3	21	T9PC3BOOOD	19-Inf	1130	0.03838889
1	3	22	T9PC3BOOOD	19-Inf	1131	0.01138889
1	3	23	T9PC3BOOOD	19-Inf	1115	-0.04261111
1	3	24	T9PC3BOOOD	19-Inf	1127	-0.04161111
1	3	25	T9PC3BOOOD	19-Inf	1126	-0.03561111
1	3	26	T9PC3BOOOD	19-Inf	1125	-0.01561111
1	3	27	T9PC3BOOOD	19-Inf	1127	-0.02661111
1	3	28	T9PC3BOOOD	19-Inf	1123	0.00438889
1	3	29	T9PC3BOOOD	19-Inf	1126	0.00838889
1	3	30	T9PC3BOOOD	19-Inf	1122	-0.02961111
1	3	31	T9PC3BOOOD	19-Inf	1104	-0.02761111
1	3	32	T9PC3BOOOD	19-Inf	1114	-0.02261111
1	3	33	T9PC3BOOOD	19-Inf	1081	-0.04361111
1	3	34	T9PC3BOOOD	19-Inf	1084	-0.02061111
1	3	35	T9PC3BOOOD	19-Inf	1086	0.04638889
1	3	36	T9PC3BOOOD	19-Inf	1085	0.05038889
1	3	37	T9PC3BOOOD	19-Inf	1088	0.05338889
1	3	38	T9PC3BOOOD	19-Inf	1089	0.03138889
1	3	39	T9PC3BOOOD	19-Inf	1081	0.10038889
1	3	40	T9PC3BOOOD	19-Inf	1081	0.06638889
1	3	41	T9PC3BOOOD	19-Inf	1087	0.09838889
1	3	42	T9PC3BOOOD	19-Inf	1078	0.08938889
1	3	43	T9PC3BOOOD	19-Inf	1077	0.12238889
1	3	44	T9PC3BOOOD	19-Inf	1080	0.18338889
1	3	45	T9PC3BOOOD	19-Inf	1076	0.07638889
1	3	46	T9PC3BOOOD	19-Inf	1088	0.11238889
1	3	47	T9PC3BOOOD	19-Inf	1079	0.13638889
1	3	48	T9PC3BOOOD	19-Inf	1098	0.11138889
1	3	49	T9PC3BOOOD	19-Inf	1073	0.16838889
1	3	50	T9PC3BOOOD	19-Inf	1069	0.19538889
1	3	51	T9PC3BOOOD	19-Inf	1093	0.09038889
1	3	52	T9PC3BOOOD	19-Inf	1083	0.17038889
1	3	53	T9PC3BOOOD	19-Inf	1070	0.17538889
1	3	54	T9PC3BOOOD	19-Inf	1089	0.15138889
1	3	55	T9PC3BOOOD	19-Inf	1088	0.21238889
1	3	56	T9PC3BOOOD	19-Inf	1075	0.19538889
1	3	57	T9PC3BOOOD	19-Inf	1088	0.18438889
1	3	58	T9PC3BOOOD	19-Inf	1070	0.21238889
1	3	59	T9PC3BOOOD	19-Inf	1079	0.19938889
1	3	60	T9PC3BOOOD	19-Inf	1070	0.17738889
1	3	61	T9PC3BOOOD	19-Inf	1075	0.15138889
1	3	62	T9PC3BOOOD	19-Inf	1056	0.26338889
1	3	63	T9PC3BOOOD	19-Inf	1070	0.20938889
1	3	64	T9PC3BOOOD	19-Inf	1087	0.21638889
1	3	65	T9PC3BOOOD	19-Inf	1059	0.25738889
1	3	66	T9PC3BOOOD	19-Inf	1084	0.22538889
1	3	67	T9PC3BOOOD	19-Inf	1067	0.21638889
1	3	68	T9PC3BOOOD	19-Inf	1071	0.21838889
1	3	69	T9PC3BOOOD	19-Inf	1079	0.18938889
1	3	70	T9PC3BOOOD	19-Inf	1102	0.24938889
1	3	71	T9PC3BOOOD	19-Inf	1077	0.26638889
1	3	72	T9PC3BOOOD	19-Inf	1087	0.23338889
1	3	73	T9PC3BOOOD	19-Inf	1082	0.18038889
1	3	74	T9PC3BOOOD	19-Inf	1060	0.21638889
1	3	75	T9PC3BOOOD	19-Inf	1067	0.25938889
1	3	76	T9PC3BOOOD	19-Inf	1074	0.22338889
1	3	77	T9PC3BOOOD	19-Inf	1068	0.17938889
