Participant 	PhaseLabel	Bin	MovieID	InferenceCondition	Count	EyeGaze(meanX)
7	ObjOut	81	74_T_H_M_I_SP_P_S_S	1	1	1097
7	ObjOut	81	79_T_H_M_I_PS_S_P_S	1	1	1075
7	ObjOut	81	80_T_H_M_I_PS_P_S_D	1	1	1075
7	ObjOut	81	91_T_H_M_I_BO_O_B_S	1	1	1081
7	ObjOut	81	92_T_H_M_I_BO_B_O_D	1	1	1248
7	ObjOut	82	17_C_H_M_P_SO_S_S_S	0	1	1345
7	ObjOut	82	18_C_H_M_I_SO_S_O_D	0	1	1104
7	ObjOut	82	19_C_H_M_I_SO_O_S_S	0	1	1101
7	ObjOut	82	20_C_H_M_P_SO_O_O_D	0	1	1329
7	ObjOut	82	21_C_H_M_I_OS_S_O_S	0	1	1139
7	ObjOut	82	22_C_H_M_P_OS_S_S_D	0	1	1370
7	ObjOut	82	23_C_H_M_I_OS_O_S_D	0	1	1327
7	ObjOut	82	24_C_H_M_P_OS_O_O_S	0	1	1334
7	ObjOut	82	25_C_H_M_P_BP_B_B_S	0	1	1038
7	ObjOut	82	27_C_H_M_I_BP_P_B_S	0	1	1044
7	ObjOut	82	28_C_H_M_P_BP_P_P_D	0	1	1349
7	ObjOut	82	29_C_H_M_I_PB_B_P_S	0	1	1144
7	ObjOut	82	30_C_H_M_P_PB_B_B_D	0	1	1100
7	ObjOut	82	31_C_H_M_I_PB_P_B_D	0	1	1081
7	ObjOut	82	32_C_H_M_P_PB_P_P_S	0	1	1083
7	ObjOut	82	73_T_H_M_I_SP_S_P_D	1	1	1037
7	ObjOut	82	74_T_H_M_I_SP_P_S_S	1	1	1088
7	ObjOut	82	79_T_H_M_I_PS_S_P_S	1	1	1055
7	ObjOut	82	80_T_H_M_I_PS_P_S_D	1	1	1099
7	ObjOut	82	91_T_H_M_I_BO_O_B_S	1	1	1064
7	ObjOut	82	92_T_H_M_I_BO_B_O_D	1	1	1243
7	ObjOut	83	17_C_H_M_P_SO_S_S_S	0	1	1336
7	ObjOut	83	18_C_H_M_I_SO_S_O_D	0	1	1091
7	ObjOut	83	19_C_H_M_I_SO_O_S_S	0	1	1102
7	ObjOut	83	20_C_H_M_P_SO_O_O_D	0	1	1339
7	ObjOut	83	21_C_H_M_I_OS_S_O_S	0	1	1116
7	ObjOut	83	22_C_H_M_P_OS_S_S_D	0	1	1343
7	ObjOut	83	23_C_H_M_I_OS_O_S_D	0	1	1342
7	ObjOut	83	24_C_H_M_P_OS_O_O_S	0	1	1297
7	ObjOut	83	25_C_H_M_P_BP_B_B_S	0	1	1035
7	ObjOut	83	27_C_H_M_I_BP_P_B_S	0	1	1048
7	ObjOut	83	28_C_H_M_P_BP_P_P_D	0	1	1364
7	ObjOut	83	29_C_H_M_I_PB_B_P_S	0	1	1293
7	ObjOut	83	30_C_H_M_P_PB_B_B_D	0	1	1102
7	ObjOut	83	31_C_H_M_I_PB_P_B_D	0	1	1088
7	ObjOut	83	32_C_H_M_P_PB_P_P_S	0	1	1090
7	ObjOut	83	73_T_H_M_I_SP_S_P_D	1	1	1093
7	ObjOut	83	74_T_H_M_I_SP_P_S_S	1	1	1071
7	ObjOut	83	79_T_H_M_I_PS_S_P_S	1	1	1070
7	ObjOut	83	80_T_H_M_I_PS_P_S_D	1	1	1063
7	ObjOut	83	91_T_H_M_I_BO_O_B_S	1	1	1095
7	ObjOut	83	92_T_H_M_I_BO_B_O_D	1	1	1237
7	ObjOut	84	17_C_H_M_P_SO_S_S_S	0	1	1343
7	ObjOut	84	18_C_H_M_I_SO_S_O_D	0	1	1085
7	ObjOut	84	19_C_H_M_I_SO_O_S_S	0	1	1089
7	ObjOut	84	20_C_H_M_P_SO_O_O_D	0	1	1313
7	ObjOut	84	21_C_H_M_I_OS_S_O_S	0	1	1119
7	ObjOut	84	22_C_H_M_P_OS_S_S_D	0	1	1366
7	ObjOut	84	23_C_H_M_I_OS_O_S_D	0	1	1342
7	ObjOut	84	24_C_H_M_P_OS_O_O_S	0	1	1312
7	ObjOut	84	25_C_H_M_P_BP_B_B_S	0	1	1031
7	ObjOut	84	27_C_H_M_I_BP_P_B_S	0	1	1038
7	ObjOut	84	28_C_H_M_P_BP_P_P_D	0	1	1334
7	ObjOut	84	29_C_H_M_I_PB_B_P_S	0	1	1323
7	ObjOut	84	30_C_H_M_P_PB_B_B_D	0	1	1101
7	ObjOut	84	31_C_H_M_I_PB_P_B_D	0	1	1091
7	ObjOut	84	32_C_H_M_P_PB_P_P_S	0	1	1083
7	ObjOut	84	73_T_H_M_I_SP_S_P_D	1	1	1084
7	ObjOut	84	74_T_H_M_I_SP_P_S_S	1	1	1076
7	ObjOut	84	79_T_H_M_I_PS_S_P_S	1	1	1056
7	ObjOut	84	80_T_H_M_I_PS_P_S_D	1	1	1065
7	ObjOut	84	91_T_H_M_I_BO_O_B_S	1	1	1074
7	ObjOut	84	92_T_H_M_I_BO_B_O_D	1	1	1237
7	ObjOut	85	17_C_H_M_P_SO_S_S_S	0	1	1363
7	ObjOut	85	18_C_H_M_I_SO_S_O_D	0	1	1102
7	ObjOut	85	19_C_H_M_I_SO_O_S_S	0	1	1090
7	ObjOut	85	20_C_H_M_P_SO_O_O_D	0	1	1310
7	ObjOut	85	21_C_H_M_I_OS_S_O_S	0	1	1120
7	ObjOut	85	22_C_H_M_P_OS_S_S_D	0	1	1342
7	ObjOut	85	23_C_H_M_I_OS_O_S_D	0	1	1348
7	ObjOut	85	24_C_H_M_P_OS_O_O_S	0	1	1312
7	ObjOut	85	25_C_H_M_P_BP_B_B_S	0	1	1026
7	ObjOut	85	27_C_H_M_I_BP_P_B_S	0	1	1052
7	ObjOut	85	28_C_H_M_P_BP_P_P_D	0	1	1339
7	ObjOut	85	29_C_H_M_I_PB_B_P_S	0	1	1354
7	ObjOut	85	30_C_H_M_P_PB_B_B_D	0	1	1086
7	ObjOut	85	31_C_H_M_I_PB_P_B_D	0	1	1073
7	ObjOut	85	32_C_H_M_P_PB_P_P_S	0	1	1101
7	ObjOut	85	73_T_H_M_I_SP_S_P_D	1	1	1067
7	ObjOut	85	74_T_H_M_I_SP_P_S_S	1	1	1115
7	ObjOut	85	79_T_H_M_I_PS_S_P_S	1	1	1065
7	ObjOut	85	80_T_H_M_I_PS_P_S_D	1	1	1054
7	ObjOut	85	91_T_H_M_I_BO_O_B_S	1	1	1060
7	ObjOut	85	92_T_H_M_I_BO_B_O_D	1	1	1239
7	ObjOut	86	17_C_H_M_P_SO_S_S_S	0	1	1328
7	ObjOut	86	18_C_H_M_I_SO_S_O_D	0	1	1082
7	ObjOut	86	19_C_H_M_I_SO_O_S_S	0	1	1106
7	ObjOut	86	20_C_H_M_P_SO_O_O_D	0	1	1296
7	ObjOut	86	21_C_H_M_I_OS_S_O_S	0	1	1141
7	ObjOut	86	22_C_H_M_P_OS_S_S_D	0	1	1346
7	ObjOut	86	23_C_H_M_I_OS_O_S_D	0	1	1147
7	ObjOut	86	24_C_H_M_P_OS_O_O_S	0	1	1338
7	ObjOut	86	25_C_H_M_P_BP_B_B_S	0	1	1040
7	ObjOut	86	27_C_H_M_I_BP_P_B_S	0	1	1053
7	ObjOut	86	28_C_H_M_P_BP_P_P_D	0	1	1339
7	ObjOut	86	29_C_H_M_I_PB_B_P_S	0	1	1335
7	ObjOut	86	30_C_H_M_P_PB_B_B_D	0	1	1096
7	ObjOut	86	31_C_H_M_I_PB_P_B_D	0	1	1081
7	ObjOut	86	32_C_H_M_P_PB_P_P_S	0	1	1047
7	ObjOut	86	73_T_H_M_I_SP_S_P_D	1	1	1058
7	ObjOut	86	74_T_H_M_I_SP_P_S_S	1	1	1102
7	ObjOut	86	79_T_H_M_I_PS_S_P_S	1	1	1061
7	ObjOut	86	80_T_H_M_I_PS_P_S_D	1	1	1064
7	ObjOut	86	91_T_H_M_I_BO_O_B_S	1	1	1065
7	ObjOut	86	92_T_H_M_I_BO_B_O_D	1	1	1246
7	ObjOut	87	17_C_H_M_P_SO_S_S_S	0	1	1327
7	ObjOut	87	18_C_H_M_I_SO_S_O_D	0	1	1098
7	ObjOut	87	19_C_H_M_I_SO_O_S_S	0	1	1045
7	ObjOut	87	20_C_H_M_P_SO_O_O_D	0	1	1298
7	ObjOut	87	21_C_H_M_I_OS_S_O_S	0	1	1115
7	ObjOut	87	22_C_H_M_P_OS_S_S_D	0	1	1339
7	ObjOut	87	23_C_H_M_I_OS_O_S_D	0	1	1009
7	ObjOut	87	24_C_H_M_P_OS_O_O_S	0	1	1313
7	ObjOut	87	25_C_H_M_P_BP_B_B_S	0	1	1169
7	ObjOut	87	27_C_H_M_I_BP_P_B_S	0	1	1041
7	ObjOut	87	28_C_H_M_P_BP_P_P_D	0	1	1345
7	ObjOut	87	29_C_H_M_I_PB_B_P_S	0	1	1327
7	ObjOut	87	30_C_H_M_P_PB_B_B_D	0	1	1089
7	ObjOut	87	31_C_H_M_I_PB_P_B_D	0	1	1090
7	ObjOut	87	32_C_H_M_P_PB_P_P_S	0	1	1088
7	ObjOut	87	73_T_H_M_I_SP_S_P_D	1	1	1091
7	ObjOut	87	74_T_H_M_I_SP_P_S_S	1	1	1105
7	ObjOut	87	79_T_H_M_I_PS_S_P_S	1	1	1055
7	ObjOut	87	80_T_H_M_I_PS_P_S_D	1	1	1075
7	ObjOut	87	91_T_H_M_I_BO_O_B_S	1	1	1080
7	ObjOut	87	92_T_H_M_I_BO_B_O_D	1	1	1231
7	ObjOut	88	17_C_H_M_P_SO_S_S_S	0	1	1340
7	ObjOut	88	18_C_H_M_I_SO_S_O_D	0	1	1101
7	ObjOut	88	19_C_H_M_I_SO_O_S_S	0	1	1044
7	ObjOut	88	20_C_H_M_P_SO_O_O_D	0	1	1328
7	ObjOut	88	21_C_H_M_I_OS_S_O_S	0	1	1113
7	ObjOut	88	22_C_H_M_P_OS_S_S_D	0	1	1340
7	ObjOut	88	23_C_H_M_I_OS_O_S_D	0	1	1033
7	ObjOut	88	24_C_H_M_P_OS_O_O_S	0	1	1311
7	ObjOut	88	25_C_H_M_P_BP_B_B_S	0	1	1298
7	ObjOut	88	27_C_H_M_I_BP_P_B_S	0	1	1040
7	ObjOut	88	28_C_H_M_P_BP_P_P_D	0	1	1350
7	ObjOut	88	29_C_H_M_I_PB_B_P_S	0	1	1356
7	ObjOut	88	30_C_H_M_P_PB_B_B_D	0	1	1103
7	ObjOut	88	31_C_H_M_I_PB_P_B_D	0	1	1090
7	ObjOut	88	32_C_H_M_P_PB_P_P_S	0	1	1074
7	ObjOut	88	73_T_H_M_I_SP_S_P_D	1	1	1092
7	ObjOut	88	74_T_H_M_I_SP_P_S_S	1	1	1093
7	ObjOut	88	79_T_H_M_I_PS_S_P_S	1	1	1086
7	ObjOut	88	80_T_H_M_I_PS_P_S_D	1	1	1058
7	ObjOut	88	91_T_H_M_I_BO_O_B_S	1	1	1063
7	ObjOut	88	92_T_H_M_I_BO_B_O_D	1	1	1232
7	ObjOut	89	17_C_H_M_P_SO_S_S_S	0	1	1333
7	ObjOut	89	18_C_H_M_I_SO_S_O_D	0	1	1085
7	ObjOut	89	19_C_H_M_I_SO_O_S_S	0	1	1062
7	ObjOut	89	20_C_H_M_P_SO_O_O_D	0	1	1322
7	ObjOut	89	21_C_H_M_I_OS_S_O_S	0	1	1078
7	ObjOut	89	22_C_H_M_P_OS_S_S_D	0	1	1330
7	ObjOut	89	23_C_H_M_I_OS_O_S_D	0	1	1022
7	ObjOut	89	24_C_H_M_P_OS_O_O_S	0	1	1338
7	ObjOut	89	25_C_H_M_P_BP_B_B_S	0	1	1338
7	ObjOut	89	27_C_H_M_I_BP_P_B_S	0	1	1029
7	ObjOut	89	28_C_H_M_P_BP_P_P_D	0	1	1351
7	ObjOut	89	29_C_H_M_I_PB_B_P_S	0	1	1334
7	ObjOut	89	30_C_H_M_P_PB_B_B_D	0	1	1098
7	ObjOut	89	31_C_H_M_I_PB_P_B_D	0	1	1083
7	ObjOut	89	32_C_H_M_P_PB_P_P_S	0	1	1064
7	ObjOut	89	73_T_H_M_I_SP_S_P_D	1	1	1086
7	ObjOut	89	74_T_H_M_I_SP_P_S_S	1	1	1089
7	ObjOut	89	79_T_H_M_I_PS_S_P_S	1	1	1048
7	ObjOut	89	80_T_H_M_I_PS_P_S_D	1	1	1056
7	ObjOut	89	91_T_H_M_I_BO_O_B_S	1	1	1035
7	ObjOut	89	92_T_H_M_I_BO_B_O_D	1	1	1230
7	ObjOut	89	93_T_H_M_I_OB_O_B_D	1	1	1149
7	ObjOut	90	17_C_H_M_P_SO_S_S_S	0	1	1332
7	ObjOut	90	18_C_H_M_I_SO_S_O_D	0	1	1071
7	ObjOut	90	19_C_H_M_I_SO_O_S_S	0	1	1062
7	ObjOut	90	20_C_H_M_P_SO_O_O_D	0	1	1315
7	ObjOut	90	21_C_H_M_I_OS_S_O_S	0	1	1116
7	ObjOut	90	22_C_H_M_P_OS_S_S_D	0	1	1341
7	ObjOut	90	23_C_H_M_I_OS_O_S_D	0	1	1041
7	ObjOut	90	24_C_H_M_P_OS_O_O_S	0	1	1320
7	ObjOut	90	27_C_H_M_I_BP_P_B_S	0	1	1036
7	ObjOut	90	28_C_H_M_P_BP_P_P_D	0	1	1341
7	ObjOut	90	29_C_H_M_I_PB_B_P_S	0	1	1353
7	ObjOut	90	30_C_H_M_P_PB_B_B_D	0	1	1105
7	ObjOut	90	31_C_H_M_I_PB_P_B_D	0	1	1084
7	ObjOut	90	32_C_H_M_P_PB_P_P_S	0	1	1076
7	ObjOut	90	73_T_H_M_I_SP_S_P_D	1	1	1060
7	ObjOut	90	74_T_H_M_I_SP_P_S_S	1	1	1107
7	ObjOut	90	79_T_H_M_I_PS_S_P_S	1	1	1040
7	ObjOut	90	80_T_H_M_I_PS_P_S_D	1	1	1069
7	ObjOut	90	91_T_H_M_I_BO_O_B_S	1	1	1036
7	ObjOut	90	92_T_H_M_I_BO_B_O_D	1	1	1253
7	ObjOut	90	93_T_H_M_I_OB_O_B_D	1	1	1150
7	ObjOut	91	17_C_H_M_P_SO_S_S_S	0	1	1329
7	ObjOut	91	18_C_H_M_I_SO_S_O_D	0	1	1064
7	ObjOut	91	19_C_H_M_I_SO_O_S_S	0	1	1064
7	ObjOut	91	20_C_H_M_P_SO_O_O_D	0	1	1305
7	ObjOut	91	21_C_H_M_I_OS_S_O_S	0	1	1121
7	ObjOut	91	22_C_H_M_P_OS_S_S_D	0	1	1335
7	ObjOut	91	23_C_H_M_I_OS_O_S_D	0	1	1039
7	ObjOut	91	24_C_H_M_P_OS_O_O_S	0	1	1321
7	ObjOut	91	27_C_H_M_I_BP_P_B_S	0	1	1025
7	ObjOut	91	28_C_H_M_P_BP_P_P_D	0	1	1347
7	ObjOut	91	29_C_H_M_I_PB_B_P_S	0	1	1326
7	ObjOut	91	31_C_H_M_I_PB_P_B_D	0	1	1088
7	ObjOut	91	32_C_H_M_P_PB_P_P_S	0	1	1086
7	ObjOut	91	73_T_H_M_I_SP_S_P_D	1	1	1053
7	ObjOut	91	74_T_H_M_I_SP_P_S_S	1	1	1115
7	ObjOut	91	79_T_H_M_I_PS_S_P_S	1	1	1047
7	ObjOut	91	80_T_H_M_I_PS_P_S_D	1	1	1063
7	ObjOut	91	91_T_H_M_I_BO_O_B_S	1	1	1046
7	ObjOut	91	92_T_H_M_I_BO_B_O_D	1	1	1242
7	ObjOut	91	93_T_H_M_I_OB_O_B_D	1	1	1164
7	ObjOut	92	17_C_H_M_P_SO_S_S_S	0	1	1325
7	ObjOut	92	18_C_H_M_I_SO_S_O_D	0	1	1069
7	ObjOut	92	19_C_H_M_I_SO_O_S_S	0	1	1037
7	ObjOut	92	20_C_H_M_P_SO_O_O_D	0	1	1298
7	ObjOut	92	21_C_H_M_I_OS_S_O_S	0	1	1115
7	ObjOut	92	23_C_H_M_I_OS_O_S_D	0	1	1047
7	ObjOut	92	24_C_H_M_P_OS_O_O_S	0	1	1349
7	ObjOut	92	27_C_H_M_I_BP_P_B_S	0	1	1036
7	ObjOut	92	28_C_H_M_P_BP_P_P_D	0	1	1344
7	ObjOut	92	29_C_H_M_I_PB_B_P_S	0	1	1335
7	ObjOut	92	31_C_H_M_I_PB_P_B_D	0	1	1089
7	ObjOut	92	32_C_H_M_P_PB_P_P_S	0	1	1051
7	ObjOut	92	73_T_H_M_I_SP_S_P_D	1	1	1053
7	ObjOut	92	74_T_H_M_I_SP_P_S_S	1	1	1093
7	ObjOut	92	79_T_H_M_I_PS_S_P_S	1	1	1052
7	ObjOut	92	80_T_H_M_I_PS_P_S_D	1	1	1064
7	ObjOut	92	91_T_H_M_I_BO_O_B_S	1	1	1052
7	ObjOut	92	92_T_H_M_I_BO_B_O_D	1	1	1314
7	ObjOut	92	93_T_H_M_I_OB_O_B_D	1	1	1148
7	ObjOut	93	17_C_H_M_P_SO_S_S_S	0	1	1337
7	ObjOut	93	18_C_H_M_I_SO_S_O_D	0	1	1081
7	ObjOut	93	19_C_H_M_I_SO_O_S_S	0	1	1054
7	ObjOut	93	20_C_H_M_P_SO_O_O_D	0	1	1300
7	ObjOut	93	21_C_H_M_I_OS_S_O_S	0	1	1125
7	ObjOut	93	23_C_H_M_I_OS_O_S_D	0	1	1031
7	ObjOut	93	24_C_H_M_P_OS_O_O_S	0	1	1338
7	ObjOut	93	27_C_H_M_I_BP_P_B_S	0	1	1044
7	ObjOut	93	28_C_H_M_P_BP_P_P_D	0	1	1335
7	ObjOut	93	29_C_H_M_I_PB_B_P_S	0	1	1322
7	ObjOut	93	31_C_H_M_I_PB_P_B_D	0	1	1090
7	ObjOut	93	32_C_H_M_P_PB_P_P_S	0	1	1054
7	ObjOut	93	73_T_H_M_I_SP_S_P_D	1	1	1054
7	ObjOut	93	74_T_H_M_I_SP_P_S_S	1	1	1095
7	ObjOut	93	79_T_H_M_I_PS_S_P_S	1	1	1070
7	ObjOut	93	80_T_H_M_I_PS_P_S_D	1	1	1059
7	ObjOut	93	91_T_H_M_I_BO_O_B_S	1	1	1048
7	ObjOut	93	92_T_H_M_I_BO_B_O_D	1	1	1326
7	ObjOut	93	93_T_H_M_I_OB_O_B_D	1	1	1227
7	ObjOut	93	94_T_H_M_I_OB_B_O_S	1	1	1080
7	ObjOut	94	17_C_H_M_P_SO_S_S_S	0	1	1343
7	ObjOut	94	18_C_H_M_I_SO_S_O_D	0	1	1087
7	ObjOut	94	19_C_H_M_I_SO_O_S_S	0	1	1051
7	ObjOut	94	20_C_H_M_P_SO_O_O_D	0	1	1305
7	ObjOut	94	23_C_H_M_I_OS_O_S_D	0	1	1072
7	ObjOut	94	24_C_H_M_P_OS_O_O_S	0	1	1314
7	ObjOut	94	26_C_H_M_I_BP_B_P_D	0	1	1347
7	ObjOut	94	27_C_H_M_I_BP_P_B_S	0	1	1037
7	ObjOut	94	28_C_H_M_P_BP_P_P_D	0	1	1352
7	ObjOut	94	29_C_H_M_I_PB_B_P_S	0	1	1321
7	ObjOut	94	31_C_H_M_I_PB_P_B_D	0	1	1062
7	ObjOut	94	73_T_H_M_I_SP_S_P_D	1	1	1044
7	ObjOut	94	74_T_H_M_I_SP_P_S_S	1	1	1099
7	ObjOut	94	79_T_H_M_I_PS_S_P_S	1	1	1050
7	ObjOut	94	80_T_H_M_I_PS_P_S_D	1	1	1075
7	ObjOut	94	91_T_H_M_I_BO_O_B_S	1	1	1036
7	ObjOut	94	92_T_H_M_I_BO_B_O_D	1	1	1334
7	ObjOut	94	93_T_H_M_I_OB_O_B_D	1	1	1356
7	ObjOut	94	94_T_H_M_I_OB_B_O_S	1	1	1092
7	ObjOut	95	17_C_H_M_P_SO_S_S_S	0	1	1340
7	ObjOut	95	18_C_H_M_I_SO_S_O_D	0	1	1075
7	ObjOut	95	19_C_H_M_I_SO_O_S_S	0	1	1060
7	ObjOut	95	20_C_H_M_P_SO_O_O_D	0	1	1193
7	ObjOut	95	23_C_H_M_I_OS_O_S_D	0	1	1083
7	ObjOut	95	24_C_H_M_P_OS_O_O_S	0	1	1356
7	ObjOut	95	26_C_H_M_I_BP_B_P_D	0	1	1360
7	ObjOut	95	27_C_H_M_I_BP_P_B_S	0	1	1049
7	ObjOut	95	28_C_H_M_P_BP_P_P_D	0	1	1337
7	ObjOut	95	29_C_H_M_I_PB_B_P_S	0	1	1338
7	ObjOut	95	31_C_H_M_I_PB_P_B_D	0	1	1088
7	ObjOut	95	73_T_H_M_I_SP_S_P_D	1	1	1044
7	ObjOut	95	74_T_H_M_I_SP_P_S_S	1	1	1088
7	ObjOut	95	80_T_H_M_I_PS_P_S_D	1	1	1091
7	ObjOut	95	91_T_H_M_I_BO_O_B_S	1	1	1052
7	ObjOut	95	92_T_H_M_I_BO_B_O_D	1	1	1328
7	ObjOut	95	93_T_H_M_I_OB_O_B_D	1	1	1378
7	ObjOut	95	94_T_H_M_I_OB_B_O_S	1	1	1089
7	ObjOut	96	17_C_H_M_P_SO_S_S_S	0	1	1330
7	ObjOut	96	18_C_H_M_I_SO_S_O_D	0	1	1043
7	ObjOut	96	19_C_H_M_I_SO_O_S_S	0	1	1064
7	ObjOut	96	20_C_H_M_P_SO_O_O_D	0	1	1076
7	ObjOut	96	23_C_H_M_I_OS_O_S_D	0	1	1092
7	ObjOut	96	24_C_H_M_P_OS_O_O_S	0	1	1319
7	ObjOut	96	26_C_H_M_I_BP_B_P_D	0	1	1361
7	ObjOut	96	27_C_H_M_I_BP_P_B_S	0	1	1041
7	ObjOut	96	28_C_H_M_P_BP_P_P_D	0	1	1357
7	ObjOut	96	29_C_H_M_I_PB_B_P_S	0	1	1319
7	ObjOut	96	31_C_H_M_I_PB_P_B_D	0	1	1137
7	ObjOut	96	73_T_H_M_I_SP_S_P_D	1	1	1068
7	ObjOut	96	74_T_H_M_I_SP_P_S_S	1	1	1095
7	ObjOut	96	79_T_H_M_I_PS_S_P_S	1	1	1042
7	ObjOut	96	80_T_H_M_I_PS_P_S_D	1	1	1081
7	ObjOut	96	91_T_H_M_I_BO_O_B_S	1	1	1051
7	ObjOut	96	92_T_H_M_I_BO_B_O_D	1	1	1331
7	ObjOut	96	93_T_H_M_I_OB_O_B_D	1	1	1378
7	ObjOut	96	94_T_H_M_I_OB_B_O_S	1	1	1080
7	ObjOut	97	17_C_H_M_P_SO_S_S_S	0	1	1344
7	ObjOut	97	18_C_H_M_I_SO_S_O_D	0	1	1058
7	ObjOut	97	19_C_H_M_I_SO_O_S_S	0	1	1057
7	ObjOut	97	20_C_H_M_P_SO_O_O_D	0	1	1066
7	ObjOut	97	23_C_H_M_I_OS_O_S_D	0	1	1095
7	ObjOut	97	24_C_H_M_P_OS_O_O_S	0	1	1097
7	ObjOut	97	26_C_H_M_I_BP_B_P_D	0	1	1350
7	ObjOut	97	27_C_H_M_I_BP_P_B_S	0	1	1030
7	ObjOut	97	28_C_H_M_P_BP_P_P_D	0	1	1354
7	ObjOut	97	29_C_H_M_I_PB_B_P_S	0	1	1297
7	ObjOut	97	31_C_H_M_I_PB_P_B_D	0	1	1265
7	ObjOut	97	73_T_H_M_I_SP_S_P_D	1	1	1061
7	ObjOut	97	74_T_H_M_I_SP_P_S_S	1	1	1107
7	ObjOut	97	79_T_H_M_I_PS_S_P_S	1	1	1061
7	ObjOut	97	80_T_H_M_I_PS_P_S_D	1	1	1080
7	ObjOut	97	91_T_H_M_I_BO_O_B_S	1	1	1045
7	ObjOut	97	92_T_H_M_I_BO_B_O_D	1	1	1347
7	ObjOut	97	93_T_H_M_I_OB_O_B_D	1	1	1390
7	ObjOut	97	94_T_H_M_I_OB_B_O_S	1	1	1079
7	ObjOut	98	17_C_H_M_P_SO_S_S_S	0	1	1324
7	ObjOut	98	18_C_H_M_I_SO_S_O_D	0	1	1045
7	ObjOut	98	19_C_H_M_I_SO_O_S_S	0	1	1064
7	ObjOut	98	20_C_H_M_P_SO_O_O_D	0	1	1050
7	ObjOut	98	23_C_H_M_I_OS_O_S_D	0	1	1084
7	ObjOut	98	24_C_H_M_P_OS_O_O_S	0	1	1053
7	ObjOut	98	26_C_H_M_I_BP_B_P_D	0	1	1373
7	ObjOut	98	27_C_H_M_I_BP_P_B_S	0	1	1035
7	ObjOut	98	28_C_H_M_P_BP_P_P_D	0	1	1337
7	ObjOut	98	29_C_H_M_I_PB_B_P_S	0	1	1324
7	ObjOut	98	31_C_H_M_I_PB_P_B_D	0	1	1344
7	ObjOut	98	73_T_H_M_I_SP_S_P_D	1	1	1054
7	ObjOut	98	74_T_H_M_I_SP_P_S_S	1	1	1086
7	ObjOut	98	79_T_H_M_I_PS_S_P_S	1	1	1046
7	ObjOut	98	80_T_H_M_I_PS_P_S_D	1	1	1057
7	ObjOut	98	91_T_H_M_I_BO_O_B_S	1	1	1041
7	ObjOut	98	92_T_H_M_I_BO_B_O_D	1	1	1334
7	ObjOut	98	93_T_H_M_I_OB_O_B_D	1	1	1383
7	ObjOut	98	94_T_H_M_I_OB_B_O_S	1	1	1077
7	ObjOut	99	17_C_H_M_P_SO_S_S_S	0	1	1333
7	ObjOut	99	18_C_H_M_I_SO_S_O_D	0	1	1063
7	ObjOut	99	19_C_H_M_I_SO_O_S_S	0	1	1058
7	ObjOut	99	20_C_H_M_P_SO_O_O_D	0	1	1076
7	ObjOut	99	23_C_H_M_I_OS_O_S_D	0	1	1068
7	ObjOut	99	24_C_H_M_P_OS_O_O_S	0	1	1042
7	ObjOut	99	26_C_H_M_I_BP_B_P_D	0	1	1353
7	ObjOut	99	27_C_H_M_I_BP_P_B_S	0	1	1028
7	ObjOut	99	28_C_H_M_P_BP_P_P_D	0	1	1346
7	ObjOut	99	29_C_H_M_I_PB_B_P_S	0	1	1312
7	ObjOut	99	31_C_H_M_I_PB_P_B_D	0	1	1350
7	ObjOut	99	73_T_H_M_I_SP_S_P_D	1	1	1073
7	ObjOut	99	74_T_H_M_I_SP_P_S_S	1	1	1090
7	ObjOut	99	79_T_H_M_I_PS_S_P_S	1	1	1050
7	ObjOut	99	80_T_H_M_I_PS_P_S_D	1	1	1072
7	ObjOut	99	91_T_H_M_I_BO_O_B_S	1	1	1053
7	ObjOut	99	92_T_H_M_I_BO_B_O_D	1	1	1345
7	ObjOut	99	93_T_H_M_I_OB_O_B_D	1	1	1391
7	ObjOut	99	94_T_H_M_I_OB_B_O_S	1	1	1083
7	ObjOut	100	17_C_H_M_P_SO_S_S_S	0	1	1339
7	ObjOut	100	18_C_H_M_I_SO_S_O_D	0	1	1064
7	ObjOut	100	19_C_H_M_I_SO_O_S_S	0	1	1045
7	ObjOut	100	20_C_H_M_P_SO_O_O_D	0	1	1072
7	ObjOut	100	24_C_H_M_P_OS_O_O_S	0	1	1044
7	ObjOut	100	26_C_H_M_I_BP_B_P_D	0	1	1335
7	ObjOut	100	27_C_H_M_I_BP_P_B_S	0	1	1045
7	ObjOut	100	28_C_H_M_P_BP_P_P_D	0	1	1341
7	ObjOut	100	73_T_H_M_I_SP_S_P_D	1	1	1051
7	ObjOut	100	74_T_H_M_I_SP_P_S_S	1	1	1089
7	ObjOut	100	91_T_H_M_I_BO_O_B_S	1	1	1081
7	ObjOut	100	92_T_H_M_I_BO_B_O_D	1	1	1335
7	ObjOut	100	93_T_H_M_I_OB_O_B_D	1	1	1359
7	ObjOut	100	94_T_H_M_I_OB_B_O_S	1	1	1075
7	ObjOut	101	17_C_H_M_P_SO_S_S_S	0	1	1336
7	ObjOut	101	18_C_H_M_I_SO_S_O_D	0	1	1039
7	ObjOut	101	19_C_H_M_I_SO_O_S_S	0	1	1058
7	ObjOut	101	20_C_H_M_P_SO_O_O_D	0	1	1062
7	ObjOut	101	24_C_H_M_P_OS_O_O_S	0	1	1056
7	ObjOut	101	25_C_H_M_P_BP_B_B_S	0	1	1294
