Participant	PhaseLabel	Bin	MovieID	InferenceCondition	Count	EyeGaze(meanX)
7	ObjOut	36	61_C_R_M_P_PB_B_P_S	0	1	694
7	ObjOut	36	62_C_R_M_I_PB_B_S_D	0	1	716
7	ObjOut	36	63_C_R_M_P_PB_P_B_D	0	1	685
7	ObjOut	36	64_C_R_M_I_PB_P_O_S	0	1	729
7	ObjOut	36	65_T_R_M_I_SP_S_S_S	1	1	1347
7	ObjOut	36	66_T_R_M_P_SP_S_P_D	1	1	857
7	ObjOut	36	67_T_R_M_P_SP_P_S_S	1	1	1349
7	ObjOut	36	68_T_R_M_I_SP_P_P_D	1	1	688
7	ObjOut	36	69_T_R_M_P_PS_S_P_S	1	1	702
7	ObjOut	36	70_T_R_M_I_PS_S_S_D	1	1	638
7	ObjOut	36	71_T_R_M_P_PS_P_S_D	1	1	738
7	ObjOut	36	72_T_R_M_I_PS_P_P_S	1	1	676
7	ObjOut	36	81_T_R_M_P_OB_B_O_S	1	1	1396
7	ObjOut	36	83_T_R_M_P_BO_O_B_S	1	1	659
7	ObjOut	36	84_T_R_M_I_BO_O_O_D	1	1	670
7	ObjOut	36	85_T_R_M_I_OB_O_O_S	1	1	679
7	ObjOut	36	86_T_R_M_P_OB_O_B_D	1	1	723
7	ObjOut	36	87_T_R_M_I_BO_B_B_S	1	1	1116
7	ObjOut	36	88_T_R_M_P_BO_B_O_D	1	1	684
7	ObjOut	37	49_C_R_M_I_SO_S_B_S	0	1	684
7	ObjOut	37	53_C_R_M_P_OS_S_O_S	0	1	684
7	ObjOut	37	54_C_R_M_I_OS_S_B_D	0	1	677
7	ObjOut	37	55_C_R_M_P_OS_O_S_D	0	1	1365
7	ObjOut	37	56_C_R_M_I_OS_O_P_S	0	1	676
7	ObjOut	37	58_C_R_M_P_BP_B_P_D	0	1	699
7	ObjOut	37	59_C_R_M_P_BP_P_B_S	0	1	1249
7	ObjOut	37	60_C_R_M_I_BP_P_O_D	0	1	1338
7	ObjOut	37	61_C_R_M_P_PB_B_P_S	0	1	682
7	ObjOut	37	62_C_R_M_I_PB_B_S_D	0	1	717
7	ObjOut	37	63_C_R_M_P_PB_P_B_D	0	1	683
7	ObjOut	37	64_C_R_M_I_PB_P_O_S	0	1	715
7	ObjOut	37	65_T_R_M_I_SP_S_S_S	1	1	1350
7	ObjOut	37	66_T_R_M_P_SP_S_P_D	1	1	1145
7	ObjOut	37	67_T_R_M_P_SP_P_S_S	1	1	1362
7	ObjOut	37	68_T_R_M_I_SP_P_P_D	1	1	719
7	ObjOut	37	69_T_R_M_P_PS_S_P_S	1	1	657
7	ObjOut	37	70_T_R_M_I_PS_S_S_D	1	1	636
7	ObjOut	37	71_T_R_M_P_PS_P_S_D	1	1	741
7	ObjOut	37	72_T_R_M_I_PS_P_P_S	1	1	676
7	ObjOut	37	81_T_R_M_P_OB_B_O_S	1	1	1358
7	ObjOut	37	83_T_R_M_P_BO_O_B_S	1	1	655
7	ObjOut	37	84_T_R_M_I_BO_O_O_D	1	1	671
7	ObjOut	37	85_T_R_M_I_OB_O_O_S	1	1	658
7	ObjOut	37	86_T_R_M_P_OB_O_B_D	1	1	722
7	ObjOut	37	87_T_R_M_I_BO_B_B_S	1	1	1397
7	ObjOut	37	88_T_R_M_P_BO_B_O_D	1	1	689
7	ObjOut	38	49_C_R_M_I_SO_S_B_S	0	1	829
7	ObjOut	38	51_C_R_M_P_SO_O_S_S	0	1	1198
7	ObjOut	38	53_C_R_M_P_OS_S_O_S	0	1	723
7	ObjOut	38	54_C_R_M_I_OS_S_B_D	0	1	734
7	ObjOut	38	55_C_R_M_P_OS_O_S_D	0	1	1378
7	ObjOut	38	56_C_R_M_I_OS_O_P_S	0	1	682
7	ObjOut	38	58_C_R_M_P_BP_B_P_D	0	1	705
7	ObjOut	38	59_C_R_M_P_BP_P_B_S	0	1	1351
7	ObjOut	38	60_C_R_M_I_BP_P_O_D	0	1	1364
7	ObjOut	38	61_C_R_M_P_PB_B_P_S	0	1	689
7	ObjOut	38	62_C_R_M_I_PB_B_S_D	0	1	706
7	ObjOut	38	63_C_R_M_P_PB_P_B_D	0	1	669
7	ObjOut	38	64_C_R_M_I_PB_P_O_S	0	1	730
7	ObjOut	38	65_T_R_M_I_SP_S_S_S	1	1	1353
7	ObjOut	38	66_T_R_M_P_SP_S_P_D	1	1	1334
7	ObjOut	38	67_T_R_M_P_SP_P_S_S	1	1	1339
7	ObjOut	38	68_T_R_M_I_SP_P_P_D	1	1	715
7	ObjOut	38	70_T_R_M_I_PS_S_S_D	1	1	665
7	ObjOut	38	71_T_R_M_P_PS_P_S_D	1	1	766
7	ObjOut	38	72_T_R_M_I_PS_P_P_S	1	1	704
7	ObjOut	38	81_T_R_M_P_OB_B_O_S	1	1	1382
7	ObjOut	38	83_T_R_M_P_BO_O_B_S	1	1	664
7	ObjOut	38	84_T_R_M_I_BO_O_O_D	1	1	681
7	ObjOut	38	85_T_R_M_I_OB_O_O_S	1	1	684
7	ObjOut	38	86_T_R_M_P_OB_O_B_D	1	1	726
7	ObjOut	38	87_T_R_M_I_BO_B_B_S	1	1	1391
7	ObjOut	38	88_T_R_M_P_BO_B_O_D	1	1	680
7	ObjOut	39	49_C_R_M_I_SO_S_B_S	0	1	1119
7	ObjOut	39	51_C_R_M_P_SO_O_S_S	0	1	1250
7	ObjOut	39	53_C_R_M_P_OS_S_O_S	0	1	1011
7	ObjOut	39	54_C_R_M_I_OS_S_B_D	0	1	713
7	ObjOut	39	55_C_R_M_P_OS_O_S_D	0	1	1378
7	ObjOut	39	56_C_R_M_I_OS_O_P_S	0	1	689
7	ObjOut	39	58_C_R_M_P_BP_B_P_D	0	1	710
7	ObjOut	39	59_C_R_M_P_BP_P_B_S	0	1	1368
7	ObjOut	39	60_C_R_M_I_BP_P_O_D	0	1	1335
7	ObjOut	39	61_C_R_M_P_PB_B_P_S	0	1	679
7	ObjOut	39	62_C_R_M_I_PB_B_S_D	0	1	701
7	ObjOut	39	63_C_R_M_P_PB_P_B_D	0	1	672
7	ObjOut	39	64_C_R_M_I_PB_P_O_S	0	1	719
7	ObjOut	39	65_T_R_M_I_SP_S_S_S	1	1	1336
7	ObjOut	39	66_T_R_M_P_SP_S_P_D	1	1	1372
7	ObjOut	39	67_T_R_M_P_SP_P_S_S	1	1	1340
7	ObjOut	39	68_T_R_M_I_SP_P_P_D	1	1	686
7	ObjOut	39	69_T_R_M_P_PS_S_P_S	1	1	661
7	ObjOut	39	70_T_R_M_I_PS_S_S_D	1	1	860
7	ObjOut	39	71_T_R_M_P_PS_P_S_D	1	1	975
7	ObjOut	39	72_T_R_M_I_PS_P_P_S	1	1	671
7	ObjOut	39	81_T_R_M_P_OB_B_O_S	1	1	1367
7	ObjOut	39	83_T_R_M_P_BO_O_B_S	1	1	652
7	ObjOut	39	84_T_R_M_I_BO_O_O_D	1	1	685
7	ObjOut	39	85_T_R_M_I_OB_O_O_S	1	1	682
7	ObjOut	39	86_T_R_M_P_OB_O_B_D	1	1	737
7	ObjOut	39	87_T_R_M_I_BO_B_B_S	1	1	1425
7	ObjOut	39	88_T_R_M_P_BO_B_O_D	1	1	716
7	ObjOut	40	49_C_R_M_I_SO_S_B_S	0	1	1321
7	ObjOut	40	51_C_R_M_P_SO_O_S_S	0	1	1269
7	ObjOut	40	53_C_R_M_P_OS_S_O_S	0	1	1275
7	ObjOut	40	54_C_R_M_I_OS_S_B_D	0	1	708
7	ObjOut	40	55_C_R_M_P_OS_O_S_D	0	1	1368
7	ObjOut	40	56_C_R_M_I_OS_O_P_S	0	1	680
7	ObjOut	40	58_C_R_M_P_BP_B_P_D	0	1	706
7	ObjOut	40	59_C_R_M_P_BP_P_B_S	0	1	1325
7	ObjOut	40	60_C_R_M_I_BP_P_O_D	0	1	1336
7	ObjOut	40	61_C_R_M_P_PB_B_P_S	0	1	789
7	ObjOut	40	62_C_R_M_I_PB_B_S_D	0	1	695
7	ObjOut	40	63_C_R_M_P_PB_P_B_D	0	1	685
7	ObjOut	40	64_C_R_M_I_PB_P_O_S	0	1	727
7	ObjOut	40	65_T_R_M_I_SP_S_S_S	1	1	1337
7	ObjOut	40	66_T_R_M_P_SP_S_P_D	1	1	1347
7	ObjOut	40	67_T_R_M_P_SP_P_S_S	1	1	1357
7	ObjOut	40	68_T_R_M_I_SP_P_P_D	1	1	704
7	ObjOut	40	70_T_R_M_I_PS_S_S_D	1	1	1141
7	ObjOut	40	71_T_R_M_P_PS_P_S_D	1	1	1171
7	ObjOut	40	72_T_R_M_I_PS_P_P_S	1	1	691
7	ObjOut	40	81_T_R_M_P_OB_B_O_S	1	1	1387
7	ObjOut	40	83_T_R_M_P_BO_O_B_S	1	1	654
7	ObjOut	40	84_T_R_M_I_BO_O_O_D	1	1	659
7	ObjOut	40	85_T_R_M_I_OB_O_O_S	1	1	663
7	ObjOut	40	86_T_R_M_P_OB_O_B_D	1	1	732
7	ObjOut	40	87_T_R_M_I_BO_B_B_S	1	1	1381
7	ObjOut	40	88_T_R_M_P_BO_B_O_D	1	1	741
7	ObjOut	41	51_C_R_M_P_SO_O_S_S	0	1	1269
7	ObjOut	41	53_C_R_M_P_OS_S_O_S	0	1	1281
7	ObjOut	41	54_C_R_M_I_OS_S_B_D	0	1	693
7	ObjOut	41	55_C_R_M_P_OS_O_S_D	0	1	1366
7	ObjOut	41	56_C_R_M_I_OS_O_P_S	0	1	687
7	ObjOut	41	58_C_R_M_P_BP_B_P_D	0	1	696
7	ObjOut	41	59_C_R_M_P_BP_P_B_S	0	1	1366
7	ObjOut	41	60_C_R_M_I_BP_P_O_D	0	1	1344
7	ObjOut	41	61_C_R_M_P_PB_B_P_S	0	1	1044
7	ObjOut	41	62_C_R_M_I_PB_B_S_D	0	1	707
7	ObjOut	41	63_C_R_M_P_PB_P_B_D	0	1	871
7	ObjOut	41	64_C_R_M_I_PB_P_O_S	0	1	724
7	ObjOut	41	65_T_R_M_I_SP_S_S_S	1	1	1316
7	ObjOut	41	66_T_R_M_P_SP_S_P_D	1	1	1336
7	ObjOut	41	67_T_R_M_P_SP_P_S_S	1	1	1359
7	ObjOut	41	68_T_R_M_I_SP_P_P_D	1	1	714
7	ObjOut	41	69_T_R_M_P_PS_S_P_S	1	1	685
7	ObjOut	41	70_T_R_M_I_PS_S_S_D	1	1	1317
7	ObjOut	41	71_T_R_M_P_PS_P_S_D	1	1	1320
7	ObjOut	41	72_T_R_M_I_PS_P_P_S	1	1	708
7	ObjOut	41	81_T_R_M_P_OB_B_O_S	1	1	1368
7	ObjOut	41	83_T_R_M_P_BO_O_B_S	1	1	645
7	ObjOut	41	84_T_R_M_I_BO_O_O_D	1	1	682
7	ObjOut	41	85_T_R_M_I_OB_O_O_S	1	1	671
7	ObjOut	41	86_T_R_M_P_OB_O_B_D	1	1	739
7	ObjOut	41	87_T_R_M_I_BO_B_B_S	1	1	1404
7	ObjOut	41	88_T_R_M_P_BO_B_O_D	1	1	706
7	ObjOut	42	51_C_R_M_P_SO_O_S_S	0	1	1290
7	ObjOut	42	53_C_R_M_P_OS_S_O_S	0	1	1317
7	ObjOut	42	54_C_R_M_I_OS_S_B_D	0	1	689
7	ObjOut	42	55_C_R_M_P_OS_O_S_D	0	1	1385
7	ObjOut	42	56_C_R_M_I_OS_O_P_S	0	1	683
7	ObjOut	42	59_C_R_M_P_BP_P_B_S	0	1	1343
7	ObjOut	42	60_C_R_M_I_BP_P_O_D	0	1	1355
7	ObjOut	42	61_C_R_M_P_PB_B_P_S	0	1	1300
7	ObjOut	42	62_C_R_M_I_PB_B_S_D	0	1	704
7	ObjOut	42	63_C_R_M_P_PB_P_B_D	0	1	1164
7	ObjOut	42	64_C_R_M_I_PB_P_O_S	0	1	718
7	ObjOut	42	65_T_R_M_I_SP_S_S_S	1	1	1323
7	ObjOut	42	66_T_R_M_P_SP_S_P_D	1	1	1352
7	ObjOut	42	67_T_R_M_P_SP_P_S_S	1	1	1336
7	ObjOut	42	68_T_R_M_I_SP_P_P_D	1	1	689
7	ObjOut	42	69_T_R_M_P_PS_S_P_S	1	1	687
7	ObjOut	42	70_T_R_M_I_PS_S_S_D	1	1	1314
7	ObjOut	42	71_T_R_M_P_PS_P_S_D	1	1	1349
7	ObjOut	42	72_T_R_M_I_PS_P_P_S	1	1	695
7	ObjOut	42	81_T_R_M_P_OB_B_O_S	1	1	1384
7	ObjOut	42	83_T_R_M_P_BO_O_B_S	1	1	663
7	ObjOut	42	84_T_R_M_I_BO_O_O_D	1	1	674
7	ObjOut	42	85_T_R_M_I_OB_O_O_S	1	1	671
7	ObjOut	42	86_T_R_M_P_OB_O_B_D	1	1	728
7	ObjOut	42	87_T_R_M_I_BO_B_B_S	1	1	1391
7	ObjOut	42	88_T_R_M_P_BO_B_O_D	1	1	733
7	ObjOut	43	51_C_R_M_P_SO_O_S_S	0	1	1260
7	ObjOut	43	53_C_R_M_P_OS_S_O_S	0	1	1339
7	ObjOut	43	54_C_R_M_I_OS_S_B_D	0	1	702
7	ObjOut	43	55_C_R_M_P_OS_O_S_D	0	1	1368
7	ObjOut	43	56_C_R_M_I_OS_O_P_S	0	1	682
7	ObjOut	43	58_C_R_M_P_BP_B_P_D	0	1	690
7	ObjOut	43	59_C_R_M_P_BP_P_B_S	0	1	1333
7	ObjOut	43	60_C_R_M_I_BP_P_O_D	0	1	1340
7	ObjOut	43	61_C_R_M_P_PB_B_P_S	0	1	1307
7	ObjOut	43	62_C_R_M_I_PB_B_S_D	0	1	711
7	ObjOut	43	63_C_R_M_P_PB_P_B_D	0	1	1275
7	ObjOut	43	64_C_R_M_I_PB_P_O_S	0	1	724
7	ObjOut	43	65_T_R_M_I_SP_S_S_S	1	1	1314
7	ObjOut	43	66_T_R_M_P_SP_S_P_D	1	1	1339
7	ObjOut	43	67_T_R_M_P_SP_P_S_S	1	1	1349
7	ObjOut	43	68_T_R_M_I_SP_P_P_D	1	1	691
7	ObjOut	43	70_T_R_M_I_PS_S_S_D	1	1	1357
7	ObjOut	43	71_T_R_M_P_PS_P_S_D	1	1	1349
7	ObjOut	43	72_T_R_M_I_PS_P_P_S	1	1	687
7	ObjOut	43	81_T_R_M_P_OB_B_O_S	1	1	1383
7	ObjOut	43	83_T_R_M_P_BO_O_B_S	1	1	675
7	ObjOut	43	84_T_R_M_I_BO_O_O_D	1	1	676
7	ObjOut	43	85_T_R_M_I_OB_O_O_S	1	1	673
7	ObjOut	43	86_T_R_M_P_OB_O_B_D	1	1	735
7	ObjOut	43	87_T_R_M_I_BO_B_B_S	1	1	1408
7	ObjOut	43	88_T_R_M_P_BO_B_O_D	1	1	702
7	ObjOut	44	51_C_R_M_P_SO_O_S_S	0	1	1282
7	ObjOut	44	53_C_R_M_P_OS_S_O_S	0	1	1329
7	ObjOut	44	54_C_R_M_I_OS_S_B_D	0	1	720
7	ObjOut	44	55_C_R_M_P_OS_O_S_D	0	1	1374
7	ObjOut	44	56_C_R_M_I_OS_O_P_S	0	1	698
7	ObjOut	44	58_C_R_M_P_BP_B_P_D	0	1	698
7	ObjOut	44	59_C_R_M_P_BP_P_B_S	0	1	1367
7	ObjOut	44	60_C_R_M_I_BP_P_O_D	0	1	1330
7	ObjOut	44	61_C_R_M_P_PB_B_P_S	0	1	1334
7	ObjOut	44	62_C_R_M_I_PB_B_S_D	0	1	710
7	ObjOut	44	63_C_R_M_P_PB_P_B_D	0	1	1265
7	ObjOut	44	64_C_R_M_I_PB_P_O_S	0	1	738
7	ObjOut	44	65_T_R_M_I_SP_S_S_S	1	1	1336
7	ObjOut	44	66_T_R_M_P_SP_S_P_D	1	1	1343
7	ObjOut	44	67_T_R_M_P_SP_P_S_S	1	1	1347
7	ObjOut	44	68_T_R_M_I_SP_P_P_D	1	1	677
7	ObjOut	44	69_T_R_M_P_PS_S_P_S	1	1	681
7	ObjOut	44	70_T_R_M_I_PS_S_S_D	1	1	1332
7	ObjOut	44	71_T_R_M_P_PS_P_S_D	1	1	1355
7	ObjOut	44	72_T_R_M_I_PS_P_P_S	1	1	690
7	ObjOut	44	81_T_R_M_P_OB_B_O_S	1	1	1371
7	ObjOut	44	83_T_R_M_P_BO_O_B_S	1	1	710
7	ObjOut	44	84_T_R_M_I_BO_O_O_D	1	1	666
7	ObjOut	44	85_T_R_M_I_OB_O_O_S	1	1	679
7	ObjOut	44	86_T_R_M_P_OB_O_B_D	1	1	733
7	ObjOut	44	87_T_R_M_I_BO_B_B_S	1	1	1410
7	ObjOut	45	53_C_R_M_P_OS_S_O_S	0	1	1310
7	ObjOut	45	54_C_R_M_I_OS_S_B_D	0	1	689
7	ObjOut	45	55_C_R_M_P_OS_O_S_D	0	1	1366
7	ObjOut	45	56_C_R_M_I_OS_O_P_S	0	1	694
7	ObjOut	45	58_C_R_M_P_BP_B_P_D	0	1	701
7	ObjOut	45	59_C_R_M_P_BP_P_B_S	0	1	1367
7	ObjOut	45	60_C_R_M_I_BP_P_O_D	0	1	1348
7	ObjOut	45	61_C_R_M_P_PB_B_P_S	0	1	1327
7	ObjOut	45	62_C_R_M_I_PB_B_S_D	0	1	714
7	ObjOut	45	63_C_R_M_P_PB_P_B_D	0	1	1274
7	ObjOut	45	64_C_R_M_I_PB_P_O_S	0	1	739
7	ObjOut	45	65_T_R_M_I_SP_S_S_S	1	1	1323
7	ObjOut	45	66_T_R_M_P_SP_S_P_D	1	1	1354
7	ObjOut	45	67_T_R_M_P_SP_P_S_S	1	1	1335
7	ObjOut	45	68_T_R_M_I_SP_P_P_D	1	1	680
7	ObjOut	45	70_T_R_M_I_PS_S_S_D	1	1	1302
7	ObjOut	45	71_T_R_M_P_PS_P_S_D	1	1	1349
7	ObjOut	45	72_T_R_M_I_PS_P_P_S	1	1	706
7	ObjOut	45	81_T_R_M_P_OB_B_O_S	1	1	1375
7	ObjOut	45	83_T_R_M_P_BO_O_B_S	1	1	703
7	ObjOut	45	84_T_R_M_I_BO_O_O_D	1	1	664
7	ObjOut	45	85_T_R_M_I_OB_O_O_S	1	1	690
7	ObjOut	45	86_T_R_M_P_OB_O_B_D	1	1	740
7	ObjOut	45	87_T_R_M_I_BO_B_B_S	1	1	1369
7	ObjOut	45	88_T_R_M_P_BO_B_O_D	1	1	1031
7	ObjOut	46	51_C_R_M_P_SO_O_S_S	0	1	1281
7	ObjOut	46	53_C_R_M_P_OS_S_O_S	0	1	1338
7	ObjOut	46	54_C_R_M_I_OS_S_B_D	0	1	672
7	ObjOut	46	55_C_R_M_P_OS_O_S_D	0	1	1374
7	ObjOut	46	56_C_R_M_I_OS_O_P_S	0	1	682
7	ObjOut	46	58_C_R_M_P_BP_B_P_D	0	1	710
7	ObjOut	46	59_C_R_M_P_BP_P_B_S	0	1	1339
7	ObjOut	46	60_C_R_M_I_BP_P_O_D	0	1	1315
7	ObjOut	46	61_C_R_M_P_PB_B_P_S	0	1	1329
7	ObjOut	46	62_C_R_M_I_PB_B_S_D	0	1	721
7	ObjOut	46	63_C_R_M_P_PB_P_B_D	0	1	1288
7	ObjOut	46	64_C_R_M_I_PB_P_O_S	0	1	729
7	ObjOut	46	65_T_R_M_I_SP_S_S_S	1	1	1332
7	ObjOut	46	66_T_R_M_P_SP_S_P_D	1	1	1355
7	ObjOut	46	67_T_R_M_P_SP_P_S_S	1	1	1334
7	ObjOut	46	68_T_R_M_I_SP_P_P_D	1	1	670
7	ObjOut	46	70_T_R_M_I_PS_S_S_D	1	1	1322
7	ObjOut	46	72_T_R_M_I_PS_P_P_S	1	1	688
7	ObjOut	46	81_T_R_M_P_OB_B_O_S	1	1	1375
7	ObjOut	46	83_T_R_M_P_BO_O_B_S	1	1	680
7	ObjOut	46	84_T_R_M_I_BO_O_O_D	1	1	678
7	ObjOut	46	85_T_R_M_I_OB_O_O_S	1	1	681
7	ObjOut	46	86_T_R_M_P_OB_O_B_D	1	1	752
7	ObjOut	46	87_T_R_M_I_BO_B_B_S	1	1	1354
7	ObjOut	46	88_T_R_M_P_BO_B_O_D	1	1	1327
7	ObjOut	47	51_C_R_M_P_SO_O_S_S	0	1	1243
7	ObjOut	47	53_C_R_M_P_OS_S_O_S	0	1	1342
7	ObjOut	47	54_C_R_M_I_OS_S_B_D	0	1	702
7	ObjOut	47	55_C_R_M_P_OS_O_S_D	0	1	1363
7	ObjOut	47	56_C_R_M_I_OS_O_P_S	0	1	685
7	ObjOut	47	59_C_R_M_P_BP_P_B_S	0	1	1336
7	ObjOut	47	60_C_R_M_I_BP_P_O_D	0	1	1326
7	ObjOut	47	61_C_R_M_P_PB_B_P_S	0	1	1320
7	ObjOut	47	62_C_R_M_I_PB_B_S_D	0	1	714
7	ObjOut	47	63_C_R_M_P_PB_P_B_D	0	1	1262
7	ObjOut	47	64_C_R_M_I_PB_P_O_S	0	1	735
7	ObjOut	47	65_T_R_M_I_SP_S_S_S	1	1	1326
7	ObjOut	47	66_T_R_M_P_SP_S_P_D	1	1	1355
7	ObjOut	47	67_T_R_M_P_SP_P_S_S	1	1	1338
7	ObjOut	47	68_T_R_M_I_SP_P_P_D	1	1	663
7	ObjOut	47	70_T_R_M_I_PS_S_S_D	1	1	1346
7	ObjOut	47	71_T_R_M_P_PS_P_S_D	1	1	1311
7	ObjOut	47	72_T_R_M_I_PS_P_P_S	1	1	674
7	ObjOut	47	81_T_R_M_P_OB_B_O_S	1	1	1377
7	ObjOut	47	83_T_R_M_P_BO_O_B_S	1	1	673
7	ObjOut	47	84_T_R_M_I_BO_O_O_D	1	1	676
7	ObjOut	47	85_T_R_M_I_OB_O_O_S	1	1	669
7	ObjOut	47	86_T_R_M_P_OB_O_B_D	1	1	736
7	ObjOut	47	87_T_R_M_I_BO_B_B_S	1	1	1363
7	ObjOut	47	88_T_R_M_P_BO_B_O_D	1	1	1392
7	ObjOut	48	51_C_R_M_P_SO_O_S_S	0	1	1275
7	ObjOut	48	53_C_R_M_P_OS_S_O_S	0	1	1324
7	ObjOut	48	54_C_R_M_I_OS_S_B_D	0	1	692
7	ObjOut	48	55_C_R_M_P_OS_O_S_D	0	1	1369
7	ObjOut	48	56_C_R_M_I_OS_O_P_S	0	1	680
7	ObjOut	48	58_C_R_M_P_BP_B_P_D	0	1	666
7	ObjOut	48	59_C_R_M_P_BP_P_B_S	0	1	1337
7	ObjOut	48	60_C_R_M_I_BP_P_O_D	0	1	1330
7	ObjOut	48	61_C_R_M_P_PB_B_P_S	0	1	1315
7	ObjOut	48	62_C_R_M_I_PB_B_S_D	0	1	728
7	ObjOut	48	63_C_R_M_P_PB_P_B_D	0	1	1260
7	ObjOut	48	64_C_R_M_I_PB_P_O_S	0	1	740
7	ObjOut	48	65_T_R_M_I_SP_S_S_S	1	1	1346
7	ObjOut	48	66_T_R_M_P_SP_S_P_D	1	1	1348
7	ObjOut	48	67_T_R_M_P_SP_P_S_S	1	1	1355
7	ObjOut	48	68_T_R_M_I_SP_P_P_D	1	1	690
7	ObjOut	48	69_T_R_M_P_PS_S_P_S	1	1	662
7	ObjOut	48	70_T_R_M_I_PS_S_S_D	1	1	1320
7	ObjOut	48	71_T_R_M_P_PS_P_S_D	1	1	1283
7	ObjOut	48	72_T_R_M_I_PS_P_P_S	1	1	664
7	ObjOut	48	81_T_R_M_P_OB_B_O_S	1	1	1380
7	ObjOut	48	83_T_R_M_P_BO_O_B_S	1	1	638
7	ObjOut	48	84_T_R_M_I_BO_O_O_D	1	1	674
7	ObjOut	48	85_T_R_M_I_OB_O_O_S	1	1	674
7	ObjOut	48	86_T_R_M_P_OB_O_B_D	1	1	733
7	ObjOut	48	87_T_R_M_I_BO_B_B_S	1	1	1353
7	ObjOut	48	88_T_R_M_P_BO_B_O_D	1	1	1413
7	ObjOut	49	51_C_R_M_P_SO_O_S_S	0	1	1268
7	ObjOut	49	53_C_R_M_P_OS_S_O_S	0	1	1299
7	ObjOut	49	54_C_R_M_I_OS_S_B_D	0	1	676
7	ObjOut	49	55_C_R_M_P_OS_O_S_D	0	1	1385
7	ObjOut	49	56_C_R_M_I_OS_O_P_S	0	1	674
7	ObjOut	49	58_C_R_M_P_BP_B_P_D	0	1	660
7	ObjOut	49	59_C_R_M_P_BP_P_B_S	0	1	1283
7	ObjOut	49	60_C_R_M_I_BP_P_O_D	0	1	1182
7	ObjOut	49	61_C_R_M_P_PB_B_P_S	0	1	1340
7	ObjOut	49	62_C_R_M_I_PB_B_S_D	0	1	704
7	ObjOut	49	64_C_R_M_I_PB_P_O_S	0	1	733
7	ObjOut	49	65_T_R_M_I_SP_S_S_S	1	1	1345
7	ObjOut	49	66_T_R_M_P_SP_S_P_D	1	1	1352
7	ObjOut	49	67_T_R_M_P_SP_P_S_S	1	1	1357
7	ObjOut	49	68_T_R_M_I_SP_P_P_D	1	1	681
7	ObjOut	49	69_T_R_M_P_PS_S_P_S	1	1	694
7	ObjOut	49	70_T_R_M_I_PS_S_S_D	1	1	1327
7	ObjOut	49	71_T_R_M_P_PS_P_S_D	1	1	1324
7	ObjOut	49	72_T_R_M_I_PS_P_P_S	1	1	688
7	ObjOut	49	81_T_R_M_P_OB_B_O_S	1	1	1380
7	ObjOut	49	83_T_R_M_P_BO_O_B_S	1	1	669
7	ObjOut	49	84_T_R_M_I_BO_O_O_D	1	1	680
7	ObjOut	49	85_T_R_M_I_OB_O_O_S	1	1	661
7	ObjOut	49	86_T_R_M_P_OB_O_B_D	1	1	734
7	ObjOut	49	87_T_R_M_I_BO_B_B_S	1	1	1353
7	ObjOut	49	88_T_R_M_P_BO_B_O_D	1	1	1408
7	ObjOut	50	51_C_R_M_P_SO_O_S_S	0	1	1279
7	ObjOut	50	53_C_R_M_P_OS_S_O_S	0	1	1301
7	ObjOut	50	54_C_R_M_I_OS_S_B_D	0	1	706
7	ObjOut	50	55_C_R_M_P_OS_O_S_D	0	1	1365
7	ObjOut	50	56_C_R_M_I_OS_O_P_S	0	1	736
7	ObjOut	50	58_C_R_M_P_BP_B_P_D	0	1	665
7	ObjOut	50	59_C_R_M_P_BP_P_B_S	0	1	1012
7	ObjOut	50	60_C_R_M_I_BP_P_O_D	0	1	908
7	ObjOut	50	61_C_R_M_P_PB_B_P_S	0	1	1337
7	ObjOut	50	62_C_R_M_I_PB_B_S_D	0	1	654
7	ObjOut	50	63_C_R_M_P_PB_P_B_D	0	1	1274
7	ObjOut	50	64_C_R_M_I_PB_P_O_S	0	1	729
7	ObjOut	50	65_T_R_M_I_SP_S_S_S	1	1	1338
7	ObjOut	50	66_T_R_M_P_SP_S_P_D	1	1	1344
7	ObjOut	50	67_T_R_M_P_SP_P_S_S	1	1	1351
7	ObjOut	50	68_T_R_M_I_SP_P_P_D	1	1	675
7	ObjOut	50	69_T_R_M_P_PS_S_P_S	1	1	644
7	ObjOut	50	70_T_R_M_I_PS_S_S_D	1	1	1325
7	ObjOut	50	71_T_R_M_P_PS_P_S_D	1	1	1308
7	ObjOut	50	72_T_R_M_I_PS_P_P_S	1	1	720
7	ObjOut	50	81_T_R_M_P_OB_B_O_S	1	1	1381
7	ObjOut	50	83_T_R_M_P_BO_O_B_S	1	1	701
7	ObjOut	50	84_T_R_M_I_BO_O_O_D	1	1	681
7	ObjOut	50	86_T_R_M_P_OB_O_B_D	1	1	719
7	ObjOut	50	87_T_R_M_I_BO_B_B_S	1	1	1359
7	ObjOut	50	88_T_R_M_P_BO_B_O_D	1	1	1410
7	ObjOut	51	51_C_R_M_P_SO_O_S_S	0	1	1289
7	ObjOut	51	53_C_R_M_P_OS_S_O_S	0	1	1299
7	ObjOut	51	54_C_R_M_I_OS_S_B_D	0	1	675
7	ObjOut	51	55_C_R_M_P_OS_O_S_D	0	1	1363
7	ObjOut	51	56_C_R_M_I_OS_O_P_S	0	1	934
7	ObjOut	51	58_C_R_M_P_BP_B_P_D	0	1	671
