Participant	PhaseLabel	Bin	MovieID	InferenceCondition	Count	EyeGaze(meanX)
1	ObjOut	14	14_K_H_L_P_PS_S_S_D	0	1	941
1	ObjOut	14	15_K_H_R_I_PS_P_S_D	0	1	885
1	ObjOut	14	16_K_H_R_P_PS_P_P_S	0	1	1312
1	ObjOut	14	73_T_H_M_I_SP_S_P_D	1	1	1175
1	ObjOut	14	74_T_H_M_I_SP_P_S_S	1	1	1225
1	ObjOut	14	79_T_H_M_I_PS_S_P_S	1	1	1027
1	ObjOut	14	80_T_H_M_I_PS_P_S_D	1	1	1303
1	ObjOut	14	91_T_H_M_I_BO_O_B_S	1	1	1258
1	ObjOut	14	92_T_H_M_I_BO_B_O_D	1	1	1320
1	ObjOut	14	93_T_H_M_I_OB_O_B_D	1	1	1324
1	ObjOut	15	03_K_H_L_I_BO_O_B_S	0	1	933
1	ObjOut	15	04_K_H_L_P_BO_O_O_D	0	1	1044
1	ObjOut	15	05_K_H_L_I_OB_B_O_S	0	1	1344
1	ObjOut	15	06_K_H_L_P_OB_B_B_D	0	1	947
1	ObjOut	15	07_K_H_R_I_OB_O_B_D	0	1	1298
1	ObjOut	15	08_K_H_R_P_OB_O_O_S	0	1	930
1	ObjOut	15	09_K_H_R_P_SP_S_S_S	0	1	1340
1	ObjOut	15	10_K_H_R_I_SP_S_P_D	0	1	953
1	ObjOut	15	11_K_H_L_I_SP_P_S_S	0	1	886
1	ObjOut	15	12_K_H_L_P_SP_P_P_D	0	1	929
1	ObjOut	15	13_K_H_L_I_PS_S_P_S	0	1	921
1	ObjOut	15	14_K_H_L_P_PS_S_S_D	0	1	935
1	ObjOut	15	15_K_H_R_I_PS_P_S_D	0	1	887
1	ObjOut	15	16_K_H_R_P_PS_P_P_S	0	1	1307
1	ObjOut	15	73_T_H_M_I_SP_S_P_D	1	1	1042
1	ObjOut	15	74_T_H_M_I_SP_P_S_S	1	1	1008
1	ObjOut	15	79_T_H_M_I_PS_S_P_S	1	1	1019
1	ObjOut	15	80_T_H_M_I_PS_P_S_D	1	1	1301
1	ObjOut	15	91_T_H_M_I_BO_O_B_S	1	1	1250
1	ObjOut	15	92_T_H_M_I_BO_B_O_D	1	1	1319
1	ObjOut	15	93_T_H_M_I_OB_O_B_D	1	1	1327
1	ObjOut	16	03_K_H_L_I_BO_O_B_S	0	1	943
1	ObjOut	16	04_K_H_L_P_BO_O_O_D	0	1	1046
1	ObjOut	16	05_K_H_L_I_OB_B_O_S	0	1	1344
1	ObjOut	16	06_K_H_L_P_OB_B_B_D	0	1	947
1	ObjOut	16	07_K_H_R_I_OB_O_B_D	0	1	1297
1	ObjOut	16	08_K_H_R_P_OB_O_O_S	0	1	929
1	ObjOut	16	09_K_H_R_P_SP_S_S_S	0	1	1336
1	ObjOut	16	10_K_H_R_I_SP_S_P_D	0	1	949
1	ObjOut	16	11_K_H_L_I_SP_P_S_S	0	1	888
1	ObjOut	16	12_K_H_L_P_SP_P_P_D	0	1	936
1	ObjOut	16	13_K_H_L_I_PS_S_P_S	0	1	926
1	ObjOut	16	14_K_H_L_P_PS_S_S_D	0	1	934
1	ObjOut	16	15_K_H_R_I_PS_P_S_D	0	1	880
1	ObjOut	16	16_K_H_R_P_PS_P_P_S	0	1	1312
1	ObjOut	16	73_T_H_M_I_SP_S_P_D	1	1	963
1	ObjOut	16	74_T_H_M_I_SP_P_S_S	1	1	954
1	ObjOut	16	79_T_H_M_I_PS_S_P_S	1	1	1022
1	ObjOut	16	80_T_H_M_I_PS_P_S_D	1	1	1299
1	ObjOut	16	91_T_H_M_I_BO_O_B_S	1	1	1254
1	ObjOut	16	92_T_H_M_I_BO_B_O_D	1	1	1310
1	ObjOut	16	93_T_H_M_I_OB_O_B_D	1	1	1326
1	ObjOut	17	03_K_H_L_I_BO_O_B_S	0	1	941
1	ObjOut	17	04_K_H_L_P_BO_O_O_D	0	1	1043
1	ObjOut	17	05_K_H_L_I_OB_B_O_S	0	1	1342
1	ObjOut	17	06_K_H_L_P_OB_B_B_D	0	1	947
1	ObjOut	17	07_K_H_R_I_OB_O_B_D	0	1	1296
1	ObjOut	17	08_K_H_R_P_OB_O_O_S	0	1	930
1	ObjOut	17	09_K_H_R_P_SP_S_S_S	0	1	1336
1	ObjOut	17	10_K_H_R_I_SP_S_P_D	0	1	949
1	ObjOut	17	11_K_H_L_I_SP_P_S_S	0	1	891
1	ObjOut	17	12_K_H_L_P_SP_P_P_D	0	1	938
1	ObjOut	17	13_K_H_L_I_PS_S_P_S	0	1	923
1	ObjOut	17	14_K_H_L_P_PS_S_S_D	0	1	938
1	ObjOut	17	15_K_H_R_I_PS_P_S_D	0	1	877
1	ObjOut	17	16_K_H_R_P_PS_P_P_S	0	1	1314
1	ObjOut	17	73_T_H_M_I_SP_S_P_D	1	1	967
1	ObjOut	17	74_T_H_M_I_SP_P_S_S	1	1	936
1	ObjOut	17	79_T_H_M_I_PS_S_P_S	1	1	1029
1	ObjOut	17	80_T_H_M_I_PS_P_S_D	1	1	1294
1	ObjOut	17	91_T_H_M_I_BO_O_B_S	1	1	1257
1	ObjOut	17	92_T_H_M_I_BO_B_O_D	1	1	1312
1	ObjOut	17	93_T_H_M_I_OB_O_B_D	1	1	1323
1	ObjOut	18	03_K_H_L_I_BO_O_B_S	0	1	942
1	ObjOut	18	04_K_H_L_P_BO_O_O_D	0	1	1049
